RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
CAUVERY,33,"CAUVERY AT KRS DAM,BALAMURIKSHETRA,KARNATAKA",KARNATAKA,26,30,27.1,6.2,7.3,6.9,7.4,8.9,8.2,79,300,220,1,2,1.5,0.06,0.29,0.2,210,380,287,840,1500,1202
CAUVERY,1386,"CAUVERY AT D/S OF KAREKUARA VILLAGE, KARNATAKA",KARNATAKA,26,30,27.3,6.2,8,7.2,7.3,8.6,8.1,85,308,229,1,2,1.2,0.1,0.3,0.2,26,320,233,630,1400,1101
CAUVERY,1171,"CAUVERY AT SRI RANGAPATTANNA,D/S OF ROAD BDG.,KARNATAKA",KARNATAKA,25,30,26.8,5.8,7,6.4,7,8.5,8,112,360,273,1,3,2.3,0.16,0.35,0.3,700,1500,1079,900,6300,4150
CAUVERY,34,"CAUVERY AT SATHYAGALAM BRIDGE, KARNATAKA",KARNATAKA,26,29,27.5,5.7,8.4,6.9,6.7,8.4,7.7,152,464,333,1,3,2,0.17,0.44,0.3,210,840,491,1100,2800,1892
CAUVERY,2773,"CAUVERY AT BANNUR BRIDGE, KARNATAKA",KARNATAKA,22,29,25.3,5.8,8.3,6.9,7.2,8.8,8.1,180,653,333,1,2,1.7,0.2,0.6,0.3,170,630,356,790,2100,1449
CAUVERY,2774,"CAUVERY AT RANGANATHITTU, KARNATAKA",KARNATAKA,25,30,26.7,5.8,7.1,6.3,7.1,8.5,8,94,324,241,1,2,1.8,0.1,0.3,0.2,390,1100,611,1700,4300,2500
CAUVERY,50,"CAUVERY AT METTUR, TAMIL NADU",TAMILNADU,23,30,26.8,3.9,9.7,6.4,7.5,8.7,8.1,203,481,388,0.2,3.5,1.3,0.05,0.34,0.2,170,17000,4988,200,35000,9615
CAUVERY,1322,"CAUVERY AT 1KM. D/S OF BHAVANI RIVER CONFL., TAMILNADU",TAMILNADU,24,30,27.3,2.5,8,5.6,7.6,8.3,8,187,506,408,0.3,2.9,1.4,0,0.33,0.2,140,32000,7956,170,39000,13813
CAUVERY,51,"CAUVERY AT PALLIPPALAYAM, TAMIL NADU",TAMILNADU,25,33.2,27.9,4.8,10.1,7,7.6,8.5,8.2,200,768,458,0.4,6.1,2.1,0.06,0.39,0.2,220,28000,7277,390,35000,12474
CAUVERY,1320,"CAUVERY AT ERODE NEAR CHIRAPALAYAM, TAMILNADU",TAMILNADU,26,30,27.8,0,8,4.4,7.2,8.6,7.9,188,1930,849,0.4,58,14.4,0.1,0.35,0.2,170,28000000,2377885,300,35000000,2991748
CAUVERY,1323,"CAUVERY AT VELORE NEAR KATTIPALAYAM, TAMILNADU",TAMILNADU,25,35.4,27.3,6.1,10.1,7.7,7.9,8.7,8.4,240,1087,541,0.6,5.6,2.2,0.1,0.37,0.2,33,35000,7019,49,160000,19174
CAUVERY,3015,"CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMILNADU,27,33,28.5,6.2,8.6,7.6,7.8,8.6,8.3,298,648,521,0.3,3.6,1.2,0,0.5,0.3,220,35000,6726,270,160000,20134
CAUVERY,1324,"CAUVERY AT MOHANUR NEAR PATTAIPALAYAM, TAMILNADU",TAMILNADU,26,33,26.9,4.8,9.8,7.2,7.9,8.6,8.3,276,883,541,0.1,5.7,1.8,0.1,0.35,0.2,49,35000,6872,79,160000,30275
CAUVERY,1451,"CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF
R. AMRAVATI,TAMILNADU",TAMILNADU,26,30.7,28.2,6.1,9.3,7.8,7.7,8.7,8.3,228,637,514,0.3,3.7,1,0.1,0.4,0.3,110,28000,8992,140,160000,23061
CAUVERY,31,"CAUVERY AT MUSIRI, TAMIL NADU",TAMILNADU,24,29,25.6,6.6,10.2,8.5,7.9,8.7,8.4,303,800,575,0.4,3.6,1.4,0.05,0.53,0.2,170,35000,6705,220,160000,20216
CAUVERY,3016,"CAUVERY AT PETTAIVAITHALAI, TRICHY, TAMILNADU",TAMILNADU,24,29,25,6.4,10.8,8.6,7.9,8.8,8.3,287,812,575,0.5,3.7,1.3,0,0.5,0.2,260,170000,24822,320,350000,54768
CAUVERY,1202,"CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",TAMILNADU,23,29,24.8,5.9,9.7,8.1,7.9,8.7,8.4,236,686,489,0.2,7.2,1.8,0.03,0.37,0.2,220,170000,23957,330,280000,57494
CAUVERY,1325,"CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",TAMILNADU,23,28,23.9,1.2,8.4,5.5,7.4,8.6,8,279,1438,829,0.7,18,5.5,0,6.14,0.7,320,11000000,975610,390,22000000,1939974
CAUVERY,1203,"CAUVERY AT TRICHY,GRAND ANAICUT, TAMILNADU",TAMILNADU,23,28,23.9,3.7,10.2,6.5,7.8,8.8,8.2,274,1323,728,0.8,12,3.7,0.05,0.48,0.2,320,540000,73607,390,920000,127304
CAUVERY,1206,"CAUVERY AT THANJAVUR, TAMILNADU",TAMIL NADU,19,30,26,7.2,10.2,8.4,8.2,8.8,8.5,264,931,598,0.1,5.1,2,0.05,0.48,0.3,140,2600,749,220,3200,1046
CAUVERY,3018,"CAUVERY AT MAYILADUTHURAI, NAGAPATTINAM, TAMILNADU",TAMILNADU,24,24,24,5.9,8.2,7.5,7,8.5,8,248,495,370,0.7,3.5,1.9,0,2.8,0.6,210,54000,11578,260,92000,18930
CAUVERY,3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL, TAMILNADU",TAMILNADU,25,32,28.7,1.1,9.5,6.3,7.6,8.5,8.2,217,555,427,0.1,6.7,2.8,0,0.5,0.2,220,28000,10988,390,35000,16907
CAUVERY,3013,"CAUVERY AT URRACHIKOTTAI, ERODE, TAMILNADU",TAMILNADU,22,35,26.7,5.8,8.9,7.3,7.4,8.7,8.2,225,473,342,0.4,2.1,1.4,0,0.8,0.3,140,160000,17318,170,160000,20363
CAUVERY,3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL, TAMILNADU",TAMILNADU,25,32,28.5,3.8,9.2,6.5,7.6,8.7,8.2,218,578,402,0.2,6.4,2,0,0.4,0.2,170,35000,9481,330,160000,35428
CAUVERY,3017,"CAUVERY AT KUMBAKONAM, THANJAVUR, TAMILNADU",TAMILNADU,20,34,28.7,5.9,9.8,7.5,8.2,8.7,8.4,234,639,480,0.4,2.3,1.6,0,0.5,0.2,33,14000,3400,260,22000,6664
CAUVERY,1326,"CAUVERY AT COLEROON, TAMILNADU",TAMILNADU,27,29,27.3,4.1,10.5,7.4,7.7,8.5,8.2,378,29600,6039,0,8.7,2.4,0.1,0.38,0.3,320,220000,28243,390,1600000,150428
CAUVERY,1327,"CAUVERY AT PITCHAVARAM, TAMILNADU",TAMILNADU,26,29,26.3,0,8.9,4,7.1,8.5,7.9,309,9810,3081,0,10,2.6,0.1,0.48,0.3,170,1100000,124951,200,2200000,239958
GANGA,1484,"ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,16,19,17.5,7.8,9.2,8.5,8,8.2,8.1,,,,0.6,0.8,0.7,0,0,0,,,,,,
GANGA,1485,"MANDAKINI B/C ALKALNADA AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,15,18,16.3,8.6,9,8.8,8,8.2,8.1,,,,0.6,0.8,0.7,0,0,0,,,,,,
GANGA,1486,"ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,15,19,16.7,7.4,8.4,8.1,7.8,8.2,8,,,,0.8,1.2,1,0,0,0,,,,,,
GANGA,1487,"ALKANANDA B/C TO BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,16,19,17.3,7.4,9,8.4,7.8,8.2,8.1,,,,1,1,1,0,0,0,,,,,,
GANGA,1488,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,16,19,17,7.8,9.4,8.7,7.9,8.2,8.1,,,,0.6,1.2,0.9,0,0,0,,,,,,
GANGA,1489,"ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,16,19,17,7.4,8.8,8.2,7.9,8.2,8,,,,0.8,1.2,1.1,0,0,0,,,,,,
GANGA,1060,"GANGA AT RISHIKESH U/S, U.P",UTTARAKHAND,13,20,17.2,7.4,9.6,8.7,7.3,8,7.7,,,,0.8,1.4,1.1,0,0,0,,,,4,40,22
GANGA,2725,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,15,25,21,6.2,7.6,6.9,7.5,8.7,7.8,,,,1.4,12,5.2,0,0,0,,,,220,1600,908
GANGA,1061,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,23,27,24.4,4,6.2,5.4,6.3,7.7,7.5,,,,3.2,7.2,5.3,0,0,0,,,,1600,1600,1600
GANGA,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,13.5,22,18.7,7.2,8.4,7.7,7.2,8.1,7.7,,,,1.2,2.8,2.1,0,0,0,,,,80,350,177
GANGA,1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,15,28,23,7.2,11.1,9,6.8,7.8,7.4,170,300,242,1.4,3.5,2.5,0,0.68,0.4,500,840,664,900,1500,1268
GANGA,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,23,23,23,8,8,8,7.3,7.5,7.4,190,391,310,2.3,3,2.7,0,0.5,0.1,4000,4000,4000,630,630,630
GANGA,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,22,22,22,8.2,8.2,8.2,7.5,7.5,7.5,220,350,293,2.1,2.9,2.6,0,0.5,0.1,370,370,370,610,610,610
GANGA,1145,"GANGA AT NARORA (BULANDSAHAR), U.P.",UTTAR PRADESH,23,23,23,7.8,7.8,7.8,7.3,7.5,7.4,250,380,320,2.8,3.3,3.1,0,0.5,0.1,410,410,410,630,630,630
GANGA,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,23,23,23,7.3,7.3,7.3,7.4,7.5,7.5,210,330,277,0,2.2,1.4,0,0,0,400,400,400,610,610,610
GANGA,1063,"GANGA AT KANNAUJ U/S (RAJGHAT), U.P",UTTAR PRADESH,13,34,26.9,6.5,9,7.9,7.4,8.4,7.9,44,403,288,1.8,3.8,2.9,0.18,0.32,0.2,1600,2600,2200,3500,4900,4467
GANGA,1066,"GANGA AT KANNAUJ D/S, U.P",UTTAR PRADESH,13,34,26.9,2.8,8.8,7.3,7.3,8.4,7.9,47,396,276,2.4,4.2,3.2,0.2,0.3,0.3,2100,4000,2978,4000,5800,5078
GANGA,1146,"GANGA AT BITHOOR (KANPUR), U.P.",UTTAR PRADESH,13,35,27,6.4,9.8,7.9,7.7,8.7,8.2,42,428,290,2.2,4.4,3,0.18,0.28,0.2,1700,3500,2333,3500,4900,4256
GANGA,1067,"GANGA AT KANPUR U/S (RANIGHAT), U.P",UTTAR PRADESH,13,35,27,6,9.6,7.5,7.6,8.9,8.2,49,432,307,2.7,4.2,3.4,0.16,0.32,0.2,2000,3800,2600,4200,5400,4856
GANGA,1068,"GANGA AT KANPUR D/S (JAJMAU PUMPING STATION), U.P",UTTAR PRADESH,13,35,27,4.4,9,6.3,7.1,8.2,7.7,58,725,430,3.8,7.5,5.5,0.2,0.4,0.3,10000,24000,15889,40000,79000,54333
GANGA,1147,"GANGA AT DALMAU (RAI BAREILLY), U.P.",UTTAR PRADESH,15,28,22.1,6.5,9.5,8,7.5,7.9,7.8,169,259,213,3.2,4.5,3.7,0.76,0.82,0.8,4400,6900,5517,7600,9100,8250
GANGA,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,15,28,22.1,6.6,9.6,8.2,7.5,7.9,7.8,168,256,209,3.1,4.3,3.6,0.7,0.8,0.8,3800,6300,5158,7200,8900,7967
GANGA,,,,,,,,,,,,,,,,,,,,,,,,,,,
GANGA,1046,"GANGA AT ALLAHABAD (RASOOLABAD), U.P.",UTTAR PRADESH,19.4,25.9,24.4,8.1,9.8,8.7,8.1,8.4,8.3,338,454,385,2.6,4.4,3.6,1.08,1.96,1.7,9400,26000,17283,22000,47000,29500
GANGA,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,19.3,25.9,24.5,7.6,9.3,8.4,8.1,8.5,8.3,346,428,382,3.4,4.7,3.9,1.4,2.1,1.8,13000,26000,18333,24000,40000,31833
GANGA,1049,"GANGA AT ALLAHABAD D/S (SANGAM), U.P.",UTTAR PRADESH,19.6,25.9,24.4,8,9.2,8.5,8.1,8.4,8.3,368,468,404,2.9,9.2,4.2,1.28,2.24,2,13000,34000,19500,26000,48000,32417
GANGA,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,16,27,22.4,8,8.8,8.4,7.2,8.2,7.7,254,366,290,2.1,3.6,2.5,0,0.7,0.4,1300,2100,1567,2200,4600,3078
GANGA,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,16,29,23.8,8.2,8.7,8.4,7.2,8,7.6,272,378,299,2.3,3.8,2.6,0,0.7,0.5,1300,4600,2146,2400,32000,6518
GANGA,1070,"GANGA AT VARANASI U/S (ASSIGHAT), U.P",UTTAR PRADESH,20,25,22.5,7.3,9.2,8.3,8,8.4,8.2,282,392,338,2.4,3.3,2.9,0,0,0,2200,3300,2617,3100,4900,3950
GANGA,1071,"GANGA AT VARANASI D/S (MALVIYA BRIDGE), U.P",UTTAR PRADESH,20,25.5,22.5,6.7,8.7,7.8,8.2,8.7,8.5,308,456,385,3.8,5,4.5,0,0,0,22000,46000,31167,34000,63000,47333
GANGA,1073,"GANGA AT TRIGHAT (GHAZIPUR), U.P",UTTAR PRADESH,19,25,22.7,6.8,8.6,7.7,8.2,8.7,8.5,300,440,369,3.3,4.4,3.9,0,0,0,11000,22000,17500,14000,46000,25667
GANGA,2502,"SHUKRA TAL, MUZAFFARNAGAR, NEAR GANGA RIVER",UTTAR PRADESH,16,18,17,8.5,8.7,8.6,8,8,8,200,380,290,1.7,1.9,1.8,0,0,0,70,70,70,120,130,125
GANGA,1074,"GANGA AT BUXAR,BIHAR",BIHAR,18,30,24.5,7.8,8.8,8.4,7.8,8.3,8.1,310,492,371,2.3,2.8,2.5,0,0,0,940,1500,1190,2400,4600,3100
GANGA,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,18,31,24.9,7.6,8.7,8.1,7.6,8.3,8.1,298,535,376,2.6,2.8,2.7,0,0,0,500,5400,3183,1100,16000,9350
GANGA,1077,"GANGA AT KHURJI, PATNA U/S, BIHAR",BIHAR,13,33,24.5,7.4,9.7,8.1,7.7,8.4,8.1,268,538,376,2,2.5,2.3,0,0,0,1100,2400,1600,2200,5400,3436
GANGA,2556,"GANGA AT INDRAPURI, DEHRI ON SONE",BIHAR,16,26,22.3,7.2,9.2,8.2,7.9,8.3,8.1,265,276,270,2,2.4,2.2,0,0,0,490,790,660,1100,2800,2033
GANGA,2564,"GANGA  AT THE CONFLUENCE OF SONE RIVER DORIGANJ, CHAPRA",BIHAR,16,34,23.8,7.6,9,8.3,7.9,8.3,8.2,288,344,311,2,2.7,2.5,0,0,0,700,3500,1483,2800,9200,3967
GANGA,2552,GANGA DARBHANGA GHAT AT PATNA,BIHAR,16,34,24.7,7.1,9.2,7.8,7.6,8.2,7.9,271,557,402,2.4,2.9,2.8,0,0,0,3000,9200,6527,9000,24000,19091
GANGA,1079,"GANGA AT PATNA D/S (GANGA BRIDGE),BIHAR",BIHAR,15,35,24.9,7,9.3,7.9,7.6,8.3,8,276,546,402,2.6,2.8,2.7,0,0,0,1400,9000,3782,5000,24000,11564
GANGA,2555,"GANGA AT PUNPUN, PATNA",BIHAR,15,33,24.7,5,8.2,7.3,7.3,7.8,7.7,336,782,452,2.1,2.8,2.5,0,0,0,800,3000,1382,2200,16000,4573
GANGA,2553,GANGA AT FATUHA,BIHAR,14,33,24.4,7,9.6,8.1,7.7,8.3,8,269,548,386,2,2.5,2.3,0,0,0,900,3000,1846,2200,9000,4982
GANGA,1817,GANGA AT MOKAMA (U/S),BIHAR,16,28,24.1,7.4,8.1,7.8,7.8,8.2,7.9,254,316,277,2,2.5,2.3,0,0,0,790,2400,1251,2200,5000,2770
GANGA,1815,GANGA AT MOKAMA (D/S),BIHAR,16,28,24,7.2,8,7.7,7.6,8.1,7.8,252,358,295,2.3,2.8,2.6,0,0,0,920,5000,2792,2800,16000,9430
GANGA,1818,GANGA AT MUNGER,BIHAR,17,28,23.9,7.4,7.8,7.6,7.7,8,7.8,242,316,268,2.3,2.6,2.4,0,0,0,1100,3000,1622,2200,9000,4411
GANGA,2554,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,18,28,24,7.5,7.8,7.7,7.6,7.9,7.8,238,327,280,2.3,2.7,2.5,0,0,0,940,2400,1560,2200,5400,3722
GANGA,1819,GANGA AT BHAGALPUR,BIHAR,16,26,24.4,7.5,7.9,7.7,7.6,8.1,7.8,245,314,276,2.4,2.7,2.6,0,0,0,1300,5400,2933,3000,24000,9044
GANGA,1816,GANGA AT KAHALGAON,BIHAR,16,30,23.4,7.6,7.9,7.8,7.8,8.2,7.9,181,373,265,2.5,2.8,2.7,0,0,0,1400,5000,2678,5000,16000,8511
GANGA,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,18,30,24.5,7.8,8.8,8.2,7.6,8.3,8.1,236,525,352,2.4,2.7,2.5,0,0,0,430,2400,1705,2400,9200,4683
GANGA,3114,GANGA RIVER NEAR DANAPUR (NEAR PIPAPUL),BIHAR,13,33,24.1,7.2,9.7,8.1,7.8,8.4,8.1,269,532,375,2,2.6,2.4,0,0,0,790,1700,1198,2200,3500,2855
GANGA,3115,GANGA RIVER AT BARH,BIHAR,17.5,26,23.4,7.5,7.9,7.8,7.8,8,7.9,248,272,260,2,2.4,2.2,0,0,0,800,1700,1106,1700,3000,2529
GANGA,3116,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,17,28,23.8,7.6,7.9,7.8,7.8,8,7.9,249,318,267,2,2.5,2.3,0,0,0,790,1300,998,2100,3000,2478
GANGA,3117,GANGA AT U/S SULTANGANJ,BIHAR,17,28,23.9,7.5,7.9,7.8,7.8,8,7.9,241,325,270,2,2.6,2.3,0,0,0,790,1700,1220,2400,3500,2844
GANGA,3118,GANGA AT U/S BHAGALPUR,BIHAR,16,26,23.9,7.6,7.9,7.7,7.8,8,7.9,238,297,262,2.2,2.6,2.4,0,0,0,900,2200,1290,2200,5400,3020
