RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
SATLUJ,3869,"SUTLEJ RIVER  D/S TRT OF RAMPUR HYDEL ELECTRIC
PROJECT",HIMACHAL PRADESH,6.0,13.0,9.5,8.3,8.5,8.4,6.8,8.4,7.6,92.0,2587.0,1339.5,0.1,1.0,0.55,0.2,1.3,0.75,1.8,39.0,20.4,39.0,1600.0,819.5
SATLUJ,1086,SUTLEJ AT U/S RAMPUR,HIMACHAL PRADESH,6.5,16.0,11.25,8.0,9.2,8.6,6.5,8.6,7.55,97.0,2545.0,1321.0,0.2,1.0,0.6,0.25,1.32,0.785,1.8,210.0,105.9,94.0,1600.0,847.0
SATLUJ,1087,SUTLEJ AT D/S RAMPUR,HIMACHAL PRADESH,6.5,16.0,11.25,8.0,9.4,8.7,6.6,8.6,7.6,96.0,2491.0,1293.5,0.4,1.5,0.95,0.26,1.3,0.78,1.8,94.0,47.9,210.0,1600.0,905.0
SATLUJ,1013,SUTLEJ AT U/S TATAPANI,HIMACHAL PRADESH,8.0,16.0,12.0,8.0,9.3,8.65,7.0,8.5,7.75,93.0,2349.0,1221.0,0.2,1.7,0.95,0.24,1.5,0.87,1.8,70.0,35.9,120.0,1600.0,860.0
SATLUJ,4446,RIVER SUTLEJ U/S IANDFILL SITE RAMPUR,HIMACHAL PRADESH,10.0,13.0,11.5,8.4,8.6,8.5,7.4,8.4,7.9,91.0,2570.0,1330.5,0.5,0.8,0.65,0.2,1.2,0.7,9.0,49.0,29.0,1.8,280.0,140.9
SATLUJ,4447,RIVER STLUJ D/S LANDFILL SITE RAMPUR,HIMACHAL PRADESH,10.0,13.0,11.5,8.4,8.6,8.5,6.9,8.5,7.7,91.0,2543.0,1317.0,0.6,0.8,0.7,0.3,1.2,0.75,26.0,70.0,48.0,280.0,430.0,355.0
SATLUJ,1014,SUTLEJ AT U/S SLAPPER,HIMACHAL PRADESH,11.0,23.0,17.0,8.4,11.3,9.85,7.9,8.5,8.2,8.0,2340.0,1174.0,0.1,0.1,0.1,0.3,0.02,0.16,13.0,33.0,23.0,110.0,280.0,195.0
SATLUJ,1015,SUTLEJ AT D/S SLAPPER,HIMACHAL PRADESH,10.0,22.0,16.0,8.4,11.2,9.8,7.3,8.4,7.85,83.0,1277.0,680.0,0.1,0.8,0.45,0.3,0.21,0.255,10.0,34.0,22.0,220.0,280.0,250.0
SATLUJ,1016,SUTLEJ AT D/S BHAKHRA,HIMACHAL PRADESH,3.0,21.0,12.0,5.8,9.5,7.65,7.3,8.4,7.85,169.0,2560.0,1364.5,0.1,0.4,0.25,0.34,0.82,0.58,1.8,37.0,19.4,1.8,170.0,85.9
SATLUJ,4032,"SUTLEJ AT U/S KHAIRIAN SOLID WASTE DUMPING SITE
BILASPUR",HIMACHAL PRADESH,14.5,25.0,19.75,7.3,10.8,9.05,7.9,8.7,8.3,147.0,411.0,279.0,0.1,0.4,0.25,0.1,0.1,0.1,22.0,33.0,27.5,170.0,280.0,225.0
SATLUJ,4033,"SUTLEJ AT D/S KHAIRIAN SOLID WASTE DUMPING SITE
BILASPUR",HIMACHAL PRADESH,15.0,25.0,20.0,8.8,10.6,9.7,7.9,8.7,8.3,2.0,285.0,143.5,0.2,0.3,0.25,0.1,0.2,0.15,21.0,49.0,35.0,170.0,350.0,260.0
SATLUJ,4450,"RIVER SUTLEJ U/S CONFLUENCE WITH GANVI
KHAND",HIMACHAL PRADESH,8.7,12.0,10.35,8.4,9.0,8.7,7.3,8.5,7.9,92.0,1413.0,752.5,0.4,1.0,0.7,0.3,0.8,0.55,11.0,40.0,25.5,46.0,280.0,163.0
SATLUJ,4451,"RIVER SUTLEJ D/S CONFLUENCE WITH GANVI
KHAD",HIMACHAL PRADESH,8.7,12.0,10.35,8.5,9.0,8.75,7.0,8.3,7.65,91.0,1399.0,745.0,0.3,0.9,0.6,0.3,0.8,0.55,17.0,47.0,32.0,84.0,350.0,217.0
SATLUJ,1814,"SUTLEJ AT D/S KIRATPUR
SAHIB,",PUNJAB,14.0,21.0,17.5,7.8,9.1,8.45,7.2,8.5,7.85,192.0,612.0,402.0,,,,0.4,5.8,3.1,20.0,450.0,235.0,170.0,1400.0,785.0
SATLUJ,2915,"SUTLEJ AT 100 MT. D/S OF
PACL, NANGAL, PUNJAB",PUNJAB,12.0,24.0,18.0,7.9,8.9,8.4,7.0,8.3,7.65,186.0,421.0,303.5,,,,0.2,3.9,2.05,23.0,260.0,141.5,140.0,840.0,490.0
SATLUJ,1380,"SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,12.0,24.0,18.0,7.8,9.0,8.4,7.0,8.4,7.7,180.0,291.0,235.5,,,,0.8,8.1,4.45,21.0,230.0,125.5,120.0,790.0,455.0
SATLUJ,10020,"RIVER SUTLEJ AT ANANDPUR
SAHIB",PUNJAB,14.0,24.0,19.0,7.8,9.2,8.5,6.9,8.5,7.7,204.0,378.0,291.0,1.0,1.0,1.0,0.8,11.9,6.3500000000000005,49.0,400.0,224.5,220.0,1000.0,610.0
SATLUJ,10021,"RIVER SUTLEJ AT BUNGA
SAHIB",PUNJAB,16.0,22.0,19.0,7.3,8.9,8.1,7.2,8.4,7.800000000000001,180.0,340.0,260.0,1.0,1.6,1.3,0.4,2.0,1.2,33.0,680.0,356.5,170.0,1300.0,735.0
SATLUJ,10022,"RIVER SUTLEJ AT PHILLAUR
U/S",PUNJAB,15.0,33.0,24.0,4.5,7.5,6.0,7.0,7.7,7.35,280.0,880.0,580.0,1.0,9.0,5.0,0.1,0.7,0.3999999999999999,110.0,1100.0,605.0,280.0,2200.0,1240.0
SATLUJ,10023,"RIVER SUTLEJ AT PHAGWARA
U/S (CHAHERU BRIDGE)",PUNJAB,16.0,32.0,24.0,1.1,4.8,2.95,7.1,8.0,7.55,521.0,1060.0,790.5,4.0,12.0,8.0,0.5,2.5,1.5,680.0,2300.0,1490.0,1100.0,3300.0,2200.0
SATLUJ,10024,RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL BRIDGE),PUNJAB,14.0,33.0,23.5,1.6,1.6,1.6,7.1,7.9,7.5,699.0,1326.0,1012.5,18.0,45.0,31.5,1.2,3.6,2.4,7000.0,49000.0,28000.0,14000.0,70000.0,42000.0
SATLUJ,10025,"RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA
DARGAH)",PUNJAB,14.0,33.0,23.5,,,,7.1,7.8,7.449999999999999,889.0,1410.0,1149.5,40.0,84.0,62.0,2.0,3.8,2.9,12000.0,79000.0,45500.0,35000.0,110000.0,72500.0
SATLUJ,10026,RIVER SUTLEJ AT JALANDHAR D/S (MALSIAN BRIDGE),PUNJAB,13.0,32.0,22.5,,,,7.1,7.5,7.3,982.0,1680.0,1331.0,48.0,120.0,84.0,1.6,5.2,3.4000000000000004,17000.0,170000.0,93500.0,79000.0,280000.0,179500.0
SATLUJ,10027,"RIVER SUTLEJ AT LUDHIANA
U/S",PUNJAB,16.0,26.0,21.0,7.2,8.7,7.949999999999999,7.2,8.3,7.75,214.0,394.0,304.0,1.0,2.0,1.5,0.4,6.1,3.25,140.0,1300.0,720.0,630.0,2600.0,1615.0
SATLUJ,10028,"RIVER SUTLEJ AT LUDHIANA
D/S",PUNJAB,17.0,29.0,23.0,2.0,6.2,4.1,7.0,7.8,7.4,312.0,956.0,634.0,4.0,55.0,29.5,0.2,5.1,2.65,14000.0,220000.0,117000.0,22000.0,940000.0,481000.0
SATLUJ,1017,"SUTLEJ AT 100M U/S OF
HEADWORKS, NANGAL",PUNJAB,13.0,20.0,16.5,8.8,9.8,9.3,7.1,8.4,7.75,177.0,242.0,209.5,1.0,1.0,1.0,0.39,5.02,2.705,17.0,93.0,55.0,84.0,390.0,237.0
SATLUJ,1018,"SUTLEJ AT 100M D/S , NANGAL",PUNJAB,11.0,22.0,16.5,8.1,9.2,8.649999999999999,6.9,8.4,7.65,190.0,330.0,260.0,,,,0.79,2.69,1.74,26.0,330.0,178.0,140.0,1100.0,620.0
SATLUJ,1293,"SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,12.0,28.0,20.0,7.4,8.5,7.95,7.2,8.5,7.85,225.0,448.0,336.5,1.1,1.1,1.1,0.6,5.1,2.85,110.0,700.0,405.0,430.0,2100.0,1265.0
SATLUJ,1019,"SUTLEJ AT U/S HEAD WORKS
ROPAR",PUNJAB,13.0,27.0,20.0,7.8,9.1,8.45,7.3,8.5,7.9,208.0,367.0,287.5,,,,0.48,5.02,2.75,79.0,780.0,429.5,280.0,1700.0,990.0
SATLUJ,1690,"SUTLEJ AT U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,14.0,29.0,21.5,6.8,8.6,7.699999999999999,7.2,8.1,7.65,224.0,488.0,356.0,1.1,3.0,2.05,0.9,11.2,6.05,280.0,1700.0,990.0,920.0,4900.0,2910.0
SATLUJ,1020,"SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,17.0,30.0,23.5,1.2,5.8,3.5,7.0,7.9,7.45,316.0,1245.0,780.5,8.0,105.0,56.5,0.41,3.12,1.765,27000.0,1700000.0,863500.0,79000.0,3500000.0,1789500.0
SATLUJ,1022,"SUTLEJ AT BRIDGE HARIKE,
AMRITSAR",PUNJAB,14.0,32.0,23.0,5.2,7.0,6.1,7.2,7.9,7.550000000000001,280.0,408.0,344.0,1.8,4.4,3.1,0.9,3.2,2.0500000000000003,200.0,7000.0,3600.0,3300.0,11000.0,7150.0
SATLUJ,1021,"SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD,
JALANDHAR",PUNJAB,14.0,27.0,20.5,3.0,5.9,4.45,6.9,7.9,7.4,308.0,888.0,598.0,3.2,20.0,11.6,0.29,1.93,1.11,11000.0,93000.0,52000.0,17000.0,260000.0,138500.0
SATLUJ,1381,"SUTLEJ AT D/S EAST BEIN, PUNJAB",PUNJAB,12.0,31.0,21.5,1.0,6.0,3.5,7.3,8.0,7.65,292.0,1230.0,761.0,3.4,22.0,12.7,1.0,2.5,1.75,200.0,22000.0,11100.0,3300.0,54000.0,28650.0
SATLUJ,1691,"SUTLEJ AT U/S HUSSANIWALA
- H/W FEROZEPUR, PUNJAB",PUNJAB,10.0,34.0,22.0,6.6,9.0,7.8,7.0,8.3,7.65,202.0,296.0,249.0,1.1,1.2,1.15,0.2,1.4,0.7999999999999999,93.0,930.0,511.5,490.0,2400.0,1445.0
SATLUJ,1692,"SUTLEJ AT D/S HUSSANIWALA-
H/W FEROZEPUR, PUNJAB",PUNJAB,12.0,34.0,23.0,6.4,8.9,7.65,7.1,8.3,7.7,205.0,315.0,260.0,1.2,1.8,1.5,0.2,4.3,2.25,61.0,920.0,490.5,220.0,2300.0,1260.0
GANGA,1491,BHAGIRATHI AT GANGOTRI,UTTARAKHAND,,,,9.8,9.8,9.8,,,,,,,,,,,,,7.0,7.0,7.0,9.0,9.0,9.0
GANGA,1485,"MANDAKINI B/C ALAKLNADA AT RUDRAPRAYAG,",UTTARAKHAND,17.0,18.0,17.5,9.4,9.8,9.6,7.8,7.9,7.85,,,,0.0,1.0,0.5,,,,1.8,2.0,1.9,1.8,2.0,1.9
GANGA,1484,ALAKNANDA B/C MANDAKINI AT RUDRA PRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.6,10.2,9.9,7.6,7.8,7.699999999999999,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
GANGA,1486,ALAKNANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,16.0,18.0,17.0,9.2,10.2,9.7,7.7,7.8,7.75,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
GANGA,1488,BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG,UTTARAKHAND,17.0,18.0,17.5,9.4,10.2,9.8,7.6,8.0,7.8,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
GANGA,1487,ALAKNANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.2,10.0,9.6,7.6,7.9,7.75,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
GANGA,1489,ALAKNANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,17.0,19.0,18.0,9.6,10.0,9.8,7.8,8.0,7.9,,,,1.0,1.0,1.0,,,,1.8,2.0,1.9,,2.0,
GANGA,20048,SWARG ASHRAM-1,UTTARAKHAND,19.0,21.0,20.0,9.2,10.2,9.7,7.9,8.1,8.0,105.0,292.0,198.5,1.0,1.0,1.0,,,,40.0,60.0,50.0,110.0,170.0,140.0
GANGA,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,16.0,20.0,18.0,9.8,11.8,10.8,7.4,8.2,7.8,114.0,125.0,119.5,1.0,1.0,1.0,,,,14.0,30.0,22.0,40.0,401.0,220.5
GANGA,20049,LAKKAR GHAT- OXIDATION PONDS,UTTARAKHAND,19.0,28.0,23.5,8.8,10.2,9.5,7.8,8.4,8.1,,390.0,,1.0,1.0,1.0,,,,40.0,70.0,55.0,90.0,170.0,130.0
GANGA,10147,RIVER GANGA D/S RISHIKESH,UTTARAKHAND,16.0,22.0,19.0,9.0,11.2,10.1,7.3,8.2,7.75,97.0,154.0,125.5,1.0,1.0,1.0,,,,26.0,40.0,33.0,50.0,90.0,70.0
GANGA,2725,"GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,
DEHRADUN",UTTARAKHAND,16.0,25.0,20.5,8.6,10.4,9.5,7.4,8.4,7.9,308.0,400.0,354.0,1.0,1.2,1.1,,,,50.0,130.0,90.0,110.0,280.0,195.0
GANGA,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,17.0,22.0,19.5,9.0,10.2,9.6,7.5,8.4,7.95,121.0,155.0,138.0,1.0,1.0,1.0,,,,26.0,50.0,38.0,40.0,110.0,75.0
GANGA,1061,"GANGA AT HARIDWAR D/S, UPPER GANGA CANAL D/S
BALKUMARI MANDIR,",UTTARAKHAND,16.0,22.0,19.0,8.6,9.4,9.0,7.1,8.0,7.55,173.0,231.0,202.0,1.0,2.0,1.5,,,,70.0,220.0,145.0,130.0,350.0,240.0
