RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
BEAS,1009,"RIVER BEAS AT D/S
PONG DAM",HIMACHAL PRADESH,18.0,27.0,22.5,5.5,9.1,7.3,7.0,8.0,7.5,146.0,216.0,181.0,1.0,1.0,1.0,0.3,1.65,0.975,2.0,2.0,2.0,26.0,41.0,33.5
BEAS,1008,"RIVER BEAS AT D/S
DEHRAGOPIPUR",HIMACHAL PRADESH,20.0,26.0,23.0,7.2,9.3,8.25,7.1,8.1,7.6,141.0,544.0,342.5,1.0,1.0,1.0,0.3,1.1,0.7000000000000001,2.0,2.0,2.0,17.0,41.0,29.0
BEAS,4435,"RIVER BEAS U/S
SUJANPUR TIHRA",HIMACHAL PRADESH,10.3,30.0,20.15,7.8,9.8,8.8,7.1,8.0,7.55,120.0,540.0,330.0,1.0,1.0,1.0,0.3,0.67,0.485,2.0,2.0,2.0,24.0,47.0,35.5
BEAS,4436,"RIVER BEAS D/S
SUJANPUR TIHRA",HIMACHAL PRADESH,10.3,29.0,19.65,7.7,9.5,8.6,7.0,8.1,7.55,131.0,561.0,346.0,1.0,1.0,1.0,0.3,1.6,0.95,2.0,2.0,2.0,24.0,49.0,36.5
BEAS,4437,"RIVER BEAS U/S
NADAUM TOWN",HIMACHAL PRADESH,10.2,29.0,19.6,7.8,9.8,8.8,7.3,8.0,7.65,122.0,307.0,214.5,1.0,1.0,1.0,0.3,1.1,0.7000000000000001,2.0,2.0,2.0,24.0,39.0,31.5
BEAS,4438,"RIVER BEAS D/S NADAUN TOWN AFTER CONFLUENCE
OF MAAN KHAD",HIMACHAL PRADESH,10.2,29.0,19.6,7.8,9.7,8.75,7.2,8.1,7.65,138.0,326.0,232.0,1.0,1.0,1.0,0.34,2.5,1.42,2.0,2.0,2.0,26.0,49.0,37.5
BEAS,4443,"RIVER BEAS AT
RAISON",HIMACHAL PRADESH,5.0,15.0,10.0,7.5,9.3,8.4,7.0,8.3,7.65,71.0,118.0,94.5,1.0,1.0,1.0,0.32,1.07,0.6950000000000001,32.0,110.0,71.0,210.0,430.0,320.0
BEAS,1693,"RIVER BEAS AT TALWARA H/W,
PUNJAB",PUNJAB,8.0,36.0,22.0,6.9,8.3,7.6,7.5,8.3,7.9,158.0,244.0,201.0,1.0,1.2,1.1,0.4,1.0,0.7,18.0,140.0,79.0,84.0,260.0,172.0
BEAS,1694,"RIVER BEAS AT U/S PATHANKOT,
PUNJAB",PUNJAB,11.0,38.0,24.5,7.0,8.8,7.9,7.0,8.5,7.75,194.0,312.0,253.0,1.1,1.5,1.3,0.4,1.3,0.8500000000000001,40.0,130.0,85.0,120.0,430.0,275.0
BEAS,1010,"RIVER BEAS AT MIRTHAL BRIDGE,
GURDASPUR",PUNJAB,10.0,38.0,24.0,7.1,9.8,8.45,7.6,8.4,8.0,195.0,318.0,256.5,1.1,1.6,1.35,0.3,1.2,0.75,32.0,130.0,81.0,100.0,260.0,180.0
BEAS,1695,"RIVER BEAS D/S PATHANKOT,
PUNJAB",PUNJAB,11.0,38.0,24.5,6.8,8.1,7.449999999999999,7.5,8.2,7.85,200.0,302.0,251.0,1.1,1.7,1.4,0.5,1.0,0.75,40.0,130.0,85.0,140.0,470.0,305.0
BEAS,1294,"RIVER BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT
MUKERIAN , PUNJAB",PUNJAB,18.0,34.0,26.0,6.3,8.0,7.15,7.3,8.2,7.75,197.0,328.0,262.5,1.0,1.8,1.4,0.6,2.0,1.3,68.0,170.0,119.0,200.0,490.0,345.0
BEAS,1696,"RIVER BEAS U/S
GOINDWAL, PUNJAB",PUNJAB,15.0,29.0,22.0,7.1,9.3,8.2,7.7,8.3,8.0,166.0,248.0,207.0,1.0,1.3,1.15,0.32,1.0,0.66,63.0,130.0,96.5,220.0,470.0,345.0
BEAS,1697,"RIVER BEAS AT
HARIKE, PUNJAB",PUNJAB,15.0,29.0,22.0,7.2,9.5,8.35,7.7,8.0,7.85,184.0,245.0,214.5,1.0,1.4,1.2,0.5,1.1,0.8,78.0,260.0,169.0,330.0,490.0,410.0
BEAS,1011,"RIVER BEAS AT G.T. ROAD UNDER BDG.
NEAR KAPURTHALA",PUNJAB,15.0,34.0,24.5,6.6,9.1,7.85,7.3,8.1,7.699999999999999,185.0,254.0,219.5,1.0,1.7,1.35,0.6,1.2,0.8999999999999999,70.0,210.0,140.0,280.0,840.0,560.0
BEAS,1012,"RIVER BEAS AT 100M D/S INDUST. DISCH.
GOINDWAL",PUNJAB,15.0,29.0,22.0,7.0,9.2,8.1,7.7,8.2,7.949999999999999,169.0,274.0,221.5,1.0,1.4,1.2,0.4,1.1,0.75,70.0,170.0,120.0,280.0,490.0,385.0
BEAS,4164,"RIVER BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA,
GURDASPUR",PUNJAB,18.0,33.0,25.5,6.9,9.0,7.95,7.6,8.2,7.899999999999999,189.0,1922.0,1055.5,1.0,1.5,1.25,0.5,1.9,1.2,68.0,200.0,134.0,260.0,470.0,365.0
SATLUJ,1867,"RIVER SUTLEJ RIVER B/C WITH RIVER SPITI AT KHAB,
DISTT.KINNAUR",HIMACHAL PRADESH,10.0,10.0,10.0,9.3,9.3,9.3,7.6,7.6,7.6,3538.0,3538.0,3538.0,1.0,1.0,1.0,0.32,0.32,0.32,2.0,2.0,2.0,1600.0,1600.0,1600.0
SATLUJ,2611,"RIVER SUTLEJ AT
KHAB",HIMACHAL PRADESH,10.0,10.0,10.0,9.1,9.1,9.1,7.9,7.9,7.9,3637.0,3637.0,3637.0,1.0,1.0,1.0,0.32,0.32,0.32,7.0,7.0,7.0,1600.0,1600.0,1600.0
SATLUJ,3872,"RIVER SUTLEJ D/S
TIDONG HEP",HIMACHAL PRADESH,6.0,13.0,9.5,8.8,9.3,9.05,7.5,8.4,7.95,1107.0,5072.0,3089.5,1.0,1.4,1.2,0.32,1.42,0.87,2.0,1600.0,801.0,79.0,1600.0,839.5
SATLUJ,4448,"RIVER SUTLEJ U/S CONFLUENCES OF
RIVER TIDONG",HIMACHAL PRADESH,6.0,13.5,9.75,8.8,9.2,9.0,7.6,8.4,8.0,1166.0,5078.0,3122.0,1.0,1.0,1.0,0.32,0.55,0.435,2.0,1600.0,801.0,46.0,1600.0,823.0
SATLUJ,4449,"RIVER SUTLEJ D/S CONFLUENCES OF
RIVER TIDONG",HIMACHAL PRADESH,6.5,13.0,9.75,8.9,9.3,9.1,7.7,8.4,8.05,1164.0,5087.0,3125.5,1.0,1.0,1.0,0.32,1.41,0.865,2.0,240.0,121.0,70.0,1600.0,835.0
SATLUJ,4452,"RIVER SUTLEJ U/S CONFLUENCES OF
RIVER BASPA",HIMACHAL PRADESH,7.0,13.5,10.25,8.7,9.3,9.0,7.6,8.3,7.95,1108.0,4635.0,2871.5,1.0,1.0,1.0,0.32,1.22,0.77,2.0,1600.0,801.0,70.0,1600.0,835.0
SATLUJ,3871,"RIVER SUTLEJ D/S POWER HOUSE
KASHANG HEP",HIMACHAL PRADESH,6.5,13.0,9.75,8.7,9.1,8.899999999999999,7.5,8.4,7.95,1111.0,5046.0,3078.5,1.0,1.0,1.0,0.32,1.22,0.77,2.0,240.0,121.0,70.0,1600.0,835.0
SATLUJ,3870,"RIVER SUTLEJ AT
KARCHAM DRAIN",HIMACHAL PRADESH,7.0,13.5,10.25,8.7,9.3,9.0,7.5,8.4,7.95,1159.0,4836.0,2997.5,1.0,1.0,1.0,0.32,1.32,0.8200000000000001,2.0,79.0,40.5,110.0,1600.0,855.0
SATLUJ,1389,"RIVER SUTLEJ AT
NEPTHA ZAKHAI",HIMACHAL PRADESH,7.0,13.0,10.0,8.7,9.2,8.95,7.6,8.4,8.0,1124.0,4518.0,2821.0,1.0,1.0,1.0,0.32,1.82,1.07,2.0,1600.0,801.0,130.0,1600.0,865.0
SATLUJ,4453,"RIVER SUTLEJ D/S CONFLUENCES OF
RIVER BASPA",HIMACHAL PRADESH,7.0,13.5,10.25,8.7,9.2,8.95,7.4,8.3,7.85,1143.0,4559.0,2851.0,1.0,1.0,1.0,0.32,1.22,0.77,2.0,110.0,56.0,130.0,1600.0,865.0
SATLUJ,3869,"RIVER SUTLEJ D/S TRT OF RAMPUR HYDEL
ELECTRIC PROJECT",HIMACHAL PRADESH,8.0,14.9,11.45,8.5,9.1,8.8,7.2,8.3,7.75,257.0,2602.0,1429.5,1.0,1.0,1.0,0.32,2.32,1.3199999999999998,5.0,1600.0,802.5,350.0,1600.0,975.0
SATLUJ,1086,"RIVER SUTLEJ AT U/S
RAMPUR",HIMACHAL PRADESH,8.0,14.5,11.25,8.6,9.1,8.85,7.5,8.5,8.0,1086.0,3840.0,2463.0,1.0,1.0,1.0,0.32,1.32,0.8200000000000001,8.0,1600.0,804.0,540.0,1600.0,1070.0
SATLUJ,1087,"RIVER SUTLEJ AT D/S
RAMPUR",HIMACHAL PRADESH,8.0,14.5,11.25,8.6,9.1,8.85,7.0,8.2,7.6,1020.0,2681.0,1850.5,1.0,1.2,1.1,0.32,1.92,1.12,9.0,1600.0,804.5,1600.0,1600.0,1600.0
SATLUJ,1013,"RIVER SUTLEJ AT U/S
TATAPANI",HIMACHAL PRADESH,8.5,15.0,11.75,8.5,9.0,8.75,7.3,8.2,7.75,1229.0,3096.0,2162.5,1.0,1.0,1.0,0.32,1.34,0.8300000000000001,2.0,350.0,176.0,920.0,1600.0,1260.0
SATLUJ,4446,"RIVER SUTLEJ U/S IANDFILL SITE
RAMPUR",HIMACHAL PRADESH,8.0,14.5,11.25,8.6,9.4,9.0,7.5,8.5,8.0,1149.0,3721.0,2435.0,1.0,1.0,1.0,0.32,1.92,1.12,7.0,1600.0,803.5,350.0,1600.0,975.0
SATLUJ,4447,"RIVER STLUJ D/S LANDFILL SITE
RAMPUR",HIMACHAL PRADESH,8.0,14.5,11.25,8.4,9.4,8.9,7.2,8.4,7.800000000000001,168.0,2735.0,1451.5,1.0,1.0,1.0,0.32,1.92,1.12,9.0,1600.0,804.5,1600.0,1600.0,1600.0
SATLUJ,4032,"RIVER SUTLEJ U/S KHAIRIAN SOLID WASTE DUMPING
SITE BILASPUR",HIMACHAL PRADESH,14.0,23.0,18.5,8.3,9.8,9.05,7.1,8.3,7.7,173.0,308.0,240.5,1.0,1.0,1.0,0.32,1.78,1.05,43.0,210.0,126.5,140.0,1600.0,870.0
SATLUJ,4033,"RIVER SUTLEJ D/S KHAIRIAN SOLID WASTE DUMPING
SITE BILASPUR",HIMACHAL PRADESH,14.0,23.0,18.5,8.2,9.7,8.95,7.1,8.2,7.649999999999999,178.0,284.0,231.0,1.0,1.0,1.0,0.32,1.42,0.87,46.0,540.0,293.0,150.0,1600.0,875.0
SATLUJ,4450,"RIVER SUTLEJ U/S CONFLUENCE WITH
GANVI KHAND",HIMACHAL PRADESH,7.5,14.0,10.75,8.9,9.5,9.2,7.4,8.3,7.85,960.0,3837.0,2398.5,1.0,1.0,1.0,0.32,2.12,1.22,2.0,1600.0,801.0,49.0,1600.0,824.5
SATLUJ,4451,"RIVER SUTLEJ D/S CONFLUENCE WITH
GANVI KHAD",HIMACHAL PRADESH,7.5,14.0,10.75,8.9,9.5,9.2,7.1,8.2,7.649999999999999,978.0,3829.0,2403.5,1.0,1.0,1.0,0.32,2.52,1.42,5.0,1600.0,802.5,220.0,1600.0,910.0
SATLUJ,30009,"RIVER SUTLEJ AT
NANGAL (H.P.)",HIMACHAL PRADESH,14.0,25.0,19.5,9.0,9.6,9.3,7.1,7.7,7.4,207.0,293.0,250.0,1.0,2.0,1.5,0.32,0.72,0.52,110.0,20000.0,10055.0,490.0,110000.0,55245.0
SATLUJ,1014,"RIVER SUTLEJ AT U/S
SLAPPER",HIMACHAL PRADESH,13.0,21.0,17.0,8.2,9.7,8.95,7.3,8.1,7.699999999999999,110.0,287.0,198.5,1.0,1.0,1.0,0.32,0.77,0.545,31.0,79.0,55.0,170.0,350.0,260.0
SATLUJ,1015,"RIVER SUTLEJ AT D/S
SLAPPER",HIMACHAL PRADESH,13.0,21.0,17.0,8.5,9.6,9.05,7.2,8.0,7.6,111.0,262.0,186.5,1.0,1.0,1.0,0.32,1.12,0.7200000000000001,49.0,140.0,94.5,210.0,540.0,375.0
SATLUJ,1016,"RIVER SUTLEJ AT D/S
BHAKHRA",HIMACHAL PRADESH,10.4,26.0,18.2,8.2,9.4,8.8,7.0,7.9,7.45,185.0,261.0,223.0,1.0,1.0,1.0,0.3,5.1,2.7,2.0,2.0,2.0,22.0,63.0,42.5
SATLUJ,30010,"RIVER SUTLEJ AT NOORPUR BEDI ROAD
(PUNJAB)",PUNJAB,15.0,26.0,20.5,8.9,10.2,9.55,7.1,7.7,7.4,218.0,299.0,258.5,1.0,2.0,1.5,0.32,0.72,0.52,93.0,54000.0,27046.5,1400.0,160000.0,80700.0
SATLUJ,1814,"RIVER SUTLEJ AT D/S KIRATPUR SAHIB,
PUNJAB",PUNJAB,12.0,22.0,17.0,7.3,10.1,8.7,7.5,8.6,8.05,198.0,281.0,239.5,1.0,1.0,1.0,1.2,1.8,1.5,45.0,330.0,187.5,310.0,940.0,625.0
SATLUJ,2915,"RIVER SUTLEJ AT 100 MT. D/S OF PACL,
NANGAL, PUNJAB",PUNJAB,14.0,19.0,16.5,8.5,10.6,9.55,7.3,9.1,8.2,203.0,273.0,238.0,1.0,1.0,1.0,1.3,1.7,1.5,18.0,260.0,139.0,93.0,470.0,281.5
SATLUJ,1380,"RIVER SUTLEJ AT D/S
NFL, PUNJAB",PUNJAB,13.0,26.0,19.5,8.6,10.8,9.7,7.3,9.1,8.2,202.0,275.0,238.5,1.0,1.0,1.0,1.3,1.9,1.6,18.0,170.0,94.0,93.0,390.0,241.5
SATLUJ,10020,"RIVER SUTLEJ AT
ANANDPUR SAHIB",PUNJAB,12.0,22.0,17.0,4.7,10.5,7.6,7.4,9.4,8.4,225.0,312.0,268.5,1.0,2.6,1.8,1.3,2.1,1.7000000000000002,45.0,400.0,222.5,210.0,1200.0,705.0
SATLUJ,10021,"RIVER SUTLEJ AT
BUNGA SAHIB",PUNJAB,13.0,24.0,18.5,7.9,10.8,9.35,7.7,8.9,8.3,200.0,262.0,231.0,1.0,1.0,1.0,1.3,1.9,1.6,68.0,450.0,259.0,390.0,1100.0,745.0
SATLUJ,10022,"RIVER SUTLEJ AT
PHILLAUR U/S",PUNJAB,10.0,32.0,21.0,5.0,7.4,6.2,7.0,7.7,7.35,257.0,452.0,354.5,1.0,3.5,2.25,0.3,0.8,0.55,200.0,1300.0,750.0,840.0,3300.0,2070.0
SATLUJ,10023,"RIVER SUTLEJ AT PHAGWARA U/S
(CHAHERU BRIDGE)",PUNJAB,11.0,30.0,20.5,0.3,4.3,2.3,7.1,8.2,7.649999999999999,381.0,829.0,605.0,12.0,20.0,16.0,0.5,1.0,0.75,360.0,2100.0,1230.0,610.0,4300.0,2455.0
SATLUJ,10024,"RIVER SUTLEJ AT PHAGWARA D/S (KANGANIWAL
BRIDGE)",PUNJAB,10.0,32.0,21.0,0.3,2.5,1.4,7.2,7.8,7.5,888.0,1144.0,1016.0,9.0,30.0,19.5,1.2,2.2,1.7000000000000002,780.0,4600.0,2690.0,1700.0,17000.0,9350.0
SATLUJ,10027,"RIVER SUTLEJ AT
LUDHIANA U/S",PUNJAB,13.0,29.0,21.0,5.4,8.2,6.8,7.5,8.7,8.1,221.0,323.0,272.0,1.0,1.4,1.2,1.5,2.5,2.0,98.0,1700.0,899.0,940.0,3900.0,2420.0
SATLUJ,10028,"RIVER SUTLEJ AT
LUDHIANA D/S",PUNJAB,15.0,29.0,22.0,0.3,3.9,2.1,7.0,7.7,7.35,298.0,1525.0,911.5,4.0,59.0,31.5,1.7,3.1,2.4,79000.0,2600000.0,1339500.0,240000.0,6300000.0,3270000.0
SATLUJ,1017,"RIVER SUTLEJ AT 100M U/S OF HEADWORKS,
NANGAL",PUNJAB,11.0,20.0,15.5,6.6,9.6,8.1,7.4,8.4,7.9,191.0,266.0,228.5,1.0,1.0,1.0,1.2,1.6,1.4,18.0,78.0,48.0,93.0,210.0,151.5
SATLUJ,1018,"RIVER SUTLEJ AT
100M D/S , NANGAL",PUNJAB,11.0,20.0,15.5,8.8,10.8,9.8,7.3,9.1,8.2,200.0,280.0,240.0,1.0,1.0,1.0,1.3,1.7,1.5,37.0,230.0,133.5,170.0,630.0,400.0
SATLUJ,1293,"RIVER SUTLEJ AT 1 KM. D/S OF ZENITH,
PUNJAB",PUNJAB,13.0,26.0,19.5,5.9,9.9,7.9,7.4,8.9,8.15,210.0,386.0,298.0,1.0,1.0,1.0,1.2,2.3,1.75,78.0,1700.0,889.0,700.0,3800.0,2250.0
SATLUJ,1019,"RIVER SUTLEJ AT U/S
HEAD WORKS ROPAR",PUNJAB,12.0,22.0,17.0,6.7,9.3,8.0,7.5,8.3,7.9,218.0,372.0,295.0,1.0,1.0,1.0,1.3,2.1,1.7000000000000002,78.0,1300.0,689.0,630.0,3400.0,2015.0
SATLUJ,1690,"RIVER SUTLEJ AT U/S BUDHA NALLAH
(UPPER), PUNJAB",PUNJAB,14.0,28.0,21.0,4.3,7.8,6.05,7.1,8.3,7.7,257.0,462.0,359.5,1.0,3.2,2.1,1.6,2.7,2.1500000000000004,200.0,2600.0,1400.0,1100.0,4800.0,2950.0
SATLUJ,1020,"RIVER SUTLEJ AT 100M D/S BUDHA NALA CONFL.,
LUDHIANA",PUNJAB,15.0,29.0,22.0,0.3,1.7,1.0,6.9,7.6,7.25,475.0,1243.0,859.0,7.5,68.0,37.75,1.8,3.5,2.65,310000.0,7000000.0,3655000.0,1100000.0,11000000.0,6050000.0
SATLUJ,1022,"RIVER SUTLEJ AT BRIDGE HARIKE,
AMRITSAR",PUNJAB,12.0,29.0,20.5,4.1,7.6,5.85,6.9,8.0,7.45,242.0,600.0,421.0,1.9,6.2,4.05,1.3,2.7,2.0,680.0,2600.0,1640.0,2100.0,6300.0,4200.0
SATLUJ,10025,"RIVER SUTLEJ AT JALANDHAR U/S (PEERU SHAH KA
DARGAH)",PUNJAB,10.0,34.0,22.0,0.3,2.1,1.2,7.1,7.8,7.449999999999999,962.0,1244.0,1103.0,48.0,85.0,66.5,2.8,5.2,4.0,21000.0,170000.0,95500.0,58000.0,380000.0,219000.0
SATLUJ,10026,"RIVER SUTLEJ AT JALANDHAR D/S
(MALSIAN BRIDGE)",PUNJAB,12.0,32.0,22.0,0.3,0.3,0.3,7.2,7.6,7.4,1050.0,1290.0,1170.0,55.0,90.0,72.5,1.9,7.0,4.45,21000.0,170000.0,95500.0,70000.0,540000.0,305000.0
SATLUJ,1021,"RIVER SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR
ROAD, JALANDHAR",PUNJAB,11.0,30.0,20.5,0.3,5.0,2.65,6.8,7.7,7.25,339.0,1194.0,766.5,3.2,40.0,21.6,1.5,2.9,2.2,11000.0,430000.0,220500.0,92000.0,840000.0,466000.0
SATLUJ,1381,"RIVER SUTLEJ AT D/S
EAST BEIN, PUNJAB",PUNJAB,12.0,31.0,21.5,0.3,3.7,2.0,7.0,7.8,7.4,330.0,1391.0,860.5,2.4,24.0,13.2,1.5,3.0,2.25,110000.0,490000.0,300000.0,460000.0,940000.0,700000.0
SATLUJ,1691,"RIVER SUTLEJ AT U/S HUSSANIWALA - H/W
FEROZEPUR, PUNJAB",PUNJAB,10.0,30.0,20.0,4.4,8.1,6.25,7.0,8.3,7.65,224.0,360.0,292.0,1.2,2.4,1.7999999999999998,1.3,2.1,1.7000000000000002,330.0,780.0,555.0,1100.0,1700.0,1400.0
SATLUJ,1692,"RIVER SUTLEJ AT D/S HUSSANIWALA-H/W
FEROZEPUR, PUNJAB",PUNJAB,12.0,30.0,21.0,4.5,8.4,6.45,7.0,8.4,7.7,225.0,380.0,302.5,1.2,2.6,1.9,1.4,2.1,1.75,360.0,1100.0,730.0,920.0,2100.0,1510.0
GANGA,1491,"RIVER BHAGIRATHI AT
GANGOTRI,",UTTARAKHAND,0.1,0.1,0.1,10.4,10.4,10.4,7.4,7.4,7.4,263.0,263.0,263.0,1.0,1.0,1.0,0.32,0.32,0.32,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1484,"RIVER ALAKNANDA B/C MANDAKINI AT RUDRA
PRAYAG",UTTARAKHAND,8.0,22.0,15.0,9.2,10.8,10.0,7.0,8.2,7.6,102.0,246.0,174.0,1.0,1.0,1.0,0.32,0.37,0.345,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1486,"RIVER ALAKNANDA A/C MANDAKINI AT
RUDRAPRAYAG",UTTARAKHAND,7.0,21.0,14.0,9.6,10.4,10.0,7.1,8.2,7.649999999999999,65.0,463.0,264.0,1.0,1.0,1.0,0.32,0.62,0.47,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1488,"RIVER BHAGIRATHI B/C WITH ALAKNANDA AT
DEVPRAYAG,",UTTARAKHAND,12.0,20.0,16.0,8.8,10.4,9.6,6.9,8.2,7.55,77.0,230.0,153.5,1.0,1.0,1.0,0.32,0.34,0.33,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1487,"RIVER ALAKNANDA B/C TO BHAGIRATHI AT
DEVPRAYAG",UTTARAKHAND,11.0,21.0,16.0,9.0,10.6,9.8,7.2,8.1,7.65,78.0,221.0,149.5,1.0,1.0,1.0,0.32,0.82,0.57,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1489,"RIVER ALAKNANDA A/C WITH BHAGIRATHI AT
DEVPRAYAG",UTTARAKHAND,12.0,21.0,16.5,9.0,10.8,9.9,7.1,8.3,7.7,75.0,210.0,142.5,1.0,1.0,1.0,0.32,1.02,0.67,2.0,2.0,2.0,2.0,2.0,2.0
GANGA,1485,"RIVER MANDAKINI B/C ALKALNADA AT
RUDRAPRAYAG,",UTTARAKHAND,7.0,21.0,14.0,9.0,10.4,9.7,7.0,8.3,7.65,56.0,164.0,110.0,1.0,1.0,1.0,0.32,0.36,0.3399999999999999,2.0,2.0,2.0,2.0,2.0,2.0
