RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
BEAS,2604,BEAS AT D/S JAISINGHPUR,HIMACHAL PRADESH,10.0,19.0,14.5,7.0,8.7,7.85,6.9,8.3,7.6,139.0,406.0,272.5,0.2,0.7,0.4499999999999999,0.25,1.29,0.77,2.0,6.0,4.0,79.0,280.0,179.5
BEAS,3855,"RIVER BEAS D/S NADAUN BRIDGE, VILL BHADOLI",HIMACHAL PRADESH,12.0,18.0,15.0,6.5,8.7,7.6,7.4,8.5,7.95,151.0,493.0,322.0,0.1,0.6,0.35,0.11,2.61,1.36,2.0,6.0,4.0,79.0,280.0,179.5
BEAS,1010,"BEAS AT MIRTHAL BRIDGE, GURDASPUR, PUNJAB",PUNJAB,12.0,36.0,24.0,7.3,7.8,7.55,7.2,8.2,7.699999999999999,200.0,356.0,278.0,1.0,1.4,1.2,0.4,1.5,0.95,70.0,220.0,145.0,110.0,280.0,195.0
BEAS,1011,"BEAS AT G.T. ROAD UNDER BDG. NEAR KAPURTHALA, PUNJA",PUNJAB,12.0,36.0,24.0,7.1,7.7,7.4,7.3,7.9,7.6,198.0,272.0,235.0,1.2,1.6,1.4,0.8,1.4,1.1,110.0,460.0,285.0,220.0,630.0,425.0
BEAS,1012,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL PUNJAB,PUNJAB,13.0,39.0,26.0,7.0,8.3,7.65,7.2,7.9,7.550000000000001,180.0,299.0,239.5,1.2,1.7,1.45,0.9,1.4,1.15,79.0,360.0,219.5,170.0,630.0,400.0
BEAS,1294,"BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN ,",PUNJAB,13.0,36.0,24.5,6.8,7.4,7.1,7.2,8.0,7.6,224.0,310.0,267.0,1.6,2.5,2.05,0.9,1.8,1.35,130.0,610.0,370.0,280.0,3500.0,1890.0
BEAS,1693,"BEAS AT TALWARA H/W, PUNJAB",PUNJAB,12.0,27.0,19.5,7.5,8.1,7.8,7.2,7.8,7.5,186.0,266.0,226.0,0.0,1.1,0.55,0.3,0.8,0.55,33.0,79.0,56.0,70.0,110.0,90.0
BEAS,1694,"U/S PATHANKOT, PUNJAB",PUNJAB,13.0,33.0,23.0,7.0,7.9,7.45,7.0,8.3,7.65,196.0,268.0,232.0,0.0,1.4,0.7,0.5,1.4,0.95,70.0,230.0,150.0,110.0,460.0,285.0
BEAS,1695,"D/S PATHANKOT, PUNJAB",PUNJAB,13.0,35.0,24.0,6.6,7.6,7.1,7.1,8.0,7.55,218.0,290.0,254.0,1.1,2.0,1.55,0.8,1.8,1.3,70.0,460.0,265.0,120.0,630.0,375.0
BEAS,1696,"U/S GOINDWAL, PUNJAB",PUNJAB,14.0,39.0,26.5,7.4,7.9,7.65,7.2,8.0,7.6,188.0,270.0,229.0,1.1,1.5,1.3,0.8,1.4,1.1,79.0,280.0,179.5,140.0,580.0,360.0
BEAS,1697,"BEAS AT HARIKE, PUNJAB",PUNJAB,12.0,32.0,22.0,6.7,8.3,7.5,7.3,7.9,7.6,220.0,282.0,251.0,1.2,1.9,1.5499999999999998,0.7,1.4,1.0499999999999998,110.0,430.0,270.0,220.0,630.0,425.0
BEAS,2913,"KALI BEIN FALLING INTO RIVER BEAS, PUNJAB",PUNJAB,13.0,29.0,21.0,4.1,6.3,5.199999999999999,7.0,7.8,7.4,285.0,565.0,425.0,1.7,6.0,3.85,1.3,1.9,1.6,460.0,1700.0,1080.0,940.0,3900.0,2420.0
BEAS,4164,"BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA",PUNJAB,15.0,37.0,26.0,7.1,7.4,7.25,7.3,7.9,7.6,259.0,340.0,299.5,1.3,1.9,1.6,0.9,1.7,1.3,350.0,790.0,570.0,540.0,1400.0,970.0
BEAS,4165,"BEAS RIVER, NR VILL KIRI AFGHANA, TEHSIL BATALA",PUNJAB,26.0,27.0,26.5,4.5,6.4,5.45,7.7,8.7,8.2,990.0,2300.0,1645.0,0.7,2.4,1.5499999999999998,2.46,3.14,2.8,3.0,4.0,3.5,4.0,11.0,7.5
SATLUJ,2611,SUTLEJ AT KHAB,HIMACHAL PRADESH,7.0,13.0,10.0,9.4,10.1,9.75,7.4,8.5,7.95,102.0,297.0,199.5,0.3,1.6,0.95,0.3,1.58,0.94,4.0,17.0,10.5,12.0,46.0,29.0
SATLUJ,1389,"SUTLEJ AT NEPTHA ZAKHAI, H.P",HIMACHAL PRADESH,8.0,16.0,12.0,8.8,9.6,9.2,6.8,8.5,7.65,98.0,199.0,148.5,0.2,2.1,1.15,0.3,13.5,6.9,14.0,39.0,26.5,32.0,220.0,126.0
SATLUJ,1086,"SUTLEJ AT U/S RAMPUR, H.P.",HIMACHAL PRADESH,9.0,18.0,13.5,8.0,9.6,8.8,,,,95.0,200.0,147.5,0.1,2.0,1.05,0.08,13.1,6.59,6.0,84.0,45.0,17.0,220.0,118.5
SATLUJ,1087,"SUTLEJ AT D/S RAMPUR, H.P.",HIMACHAL PRADESH,9.0,18.0,13.5,8.0,9.6,8.8,7.2,8.5,7.85,56.0,217.0,136.5,0.2,1.8,1.0,0.06,7.07,3.565,12.0,110.0,61.0,33.0,540.0,286.5
SATLUJ,1013,"SUTLEJ AT U/S TATAPANI, H.P.",HIMACHAL PRADESH,10.0,20.0,15.0,8.0,9.0,8.5,7.0,8.6,7.8,103.0,238.0,170.5,0.2,1.6,0.9,0.09,1.63,0.86,7.0,94.0,50.5,20.0,350.0,185.0
SATLUJ,1014,"SUTLEJ AT U/S SLAPPER, H.P.",HIMACHAL PRADESH,11.0,23.0,17.0,9.6,12.1,10.85,7.5,8.5,8.0,117.0,317.0,217.0,0.1,0.1,0.1,0.0,0.68,0.34,12.0,27.0,19.5,120.0,240.0,180.0
SATLUJ,1015,"SUTLEJ AT D/S SLAPPER, H.P.",HIMACHAL PRADESH,12.0,23.0,17.5,9.8,11.9,10.85,7.9,8.4,8.15,114.0,315.0,214.5,0.1,0.2,0.15,0.0,0.61,0.305,0.0,38.0,19.0,1.0,350.0,175.5
SATLUJ,1016,"SUTLEJ AT D/S BHAKHRA, H.P.",HIMACHAL PRADESH,3.0,19.0,11.0,6.4,8.6,7.5,7.2,8.1,7.65,190.0,265.0,227.5,0.1,0.4,0.25,0.33,1.41,0.87,2.0,6.0,4.0,70.0,350.0,210.0
SATLUJ,1017,"SUTLEJ AT 100M U/S OF HEADWORKS, NANGAL, PUNJAB",PUNJAB,16.0,25.0,20.5,7.9,8.7,8.3,7.4,8.1,7.75,215.0,298.0,256.5,0.2,1.0,0.6,0.4,0.6,0.5,30.0,110.0,70.0,170.0,320.0,245.0
SATLUJ,1018,"SUTLEJ AT 100M D/S , NANGAL, PUNJAB",PUNJAB,16.0,23.0,19.5,7.6,8.5,8.05,7.3,8.0,7.65,232.0,312.0,272.0,1.0,1.0,1.0,0.4,0.8,0.6000000000000001,43.0,180.0,111.5,150.0,490.0,320.0
SATLUJ,1293,"SUTLEJ AT 1 KM. D/S OF ZENITH, PUNJAB",PUNJAB,15.0,26.0,20.5,7.0,8.7,7.85,7.1,8.2,7.649999999999999,287.0,460.0,373.5,1.0,1.6,1.3,0.4,1.0,0.7,200.0,1100.0,650.0,630.0,2100.0,1365.0
SATLUJ,1814,"SUTLEJ AT D/S KIRATPUR SAHIB, PUNJAB",PUNJAB,16.0,25.0,20.5,7.4,8.4,7.9,7.7,8.2,7.949999999999999,246.0,403.0,324.5,1.0,1.0,1.0,0.4,1.2,0.8,140.0,680.0,410.0,490.0,1200.0,845.0
SATLUJ,1019,"SUTLEJ AT U/S HEAD WORKS ROPAR, PUNJAB",PUNJAB,15.0,24.0,19.5,7.6,8.8,8.2,7.1,8.2,7.649999999999999,253.0,373.0,313.0,1.0,1.0,1.0,0.2,0.8,0.5,170.0,680.0,425.0,550.0,1400.0,975.0
SATLUJ,1380,"SUTLEJ AT D/S NFL, PUNJAB",PUNJAB,17.0,30.0,23.5,7.4,8.4,7.9,7.5,8.2,7.85,264.0,351.0,307.5,1.0,1.0,1.0,0.4,2.65,1.525,46.0,170.0,108.0,210.0,480.0,345.0
SATLUJ,1690,"U/S BUDHA NALLAH (UPPER), PUNJAB",PUNJAB,16.0,30.0,23.0,6.2,7.2,6.7,7.1,8.2,7.649999999999999,317.0,548.0,432.5,1.0,4.0,2.5,0.6,1.4,1.0,400.0,2100.0,1250.0,1500.0,3900.0,2700.0
SATLUJ,1020,"SUTLEJ AT 100M D/S BUDHA NALA CONFL., LUDHIANA",PUNJAB,18.0,31.0,24.5,1.4,4.6,3.0,7.1,7.8,7.449999999999999,611.0,1787.0,1199.0,14.0,115.0,64.5,1.29,8.0,4.645,110000.0,310000.0,210000.0,310000.0,700000.0,505000.0
SATLUJ,1021,"SUTLEJ AT BOAT BDG. DHARMKOTNAKODAR ROAD, JALANDHA",PUNJAB,13.0,30.0,21.5,3.0,7.0,5.0,7.0,7.8,7.4,348.0,1240.0,794.0,1.0,75.0,38.0,0.8,3.0,1.9,11000.0,170000.0,90500.0,35000.0,390000.0,212500.0
SATLUJ,1381,"SUTLEJ AT D/S EAST BASIN, PUNJAB",PUNJAB,13.0,32.0,22.5,3.0,7.5,5.25,7.1,7.9,7.5,382.0,1012.0,697.0,4.8,30.0,17.4,1.1,1.7,1.4,2300.0,35000.0,18650.0,4900.0,54000.0,29450.0
SATLUJ,1691,"U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,14.0,29.0,21.5,4.9,8.0,6.45,7.2,8.3,7.75,257.0,480.0,368.5,1.0,1.9,1.45,0.4,1.0,0.7,180.0,930.0,555.0,820.0,2200.0,1510.0
SATLUJ,1692,"D/S HUSSANIWALA- H/W FEROZEPUR, PUNJAB",PUNJAB,15.0,30.0,22.5,4.7,8.0,6.35,7.4,8.1,7.75,270.0,463.0,366.5,1.0,2.0,1.5,0.5,1.0,0.75,200.0,920.0,560.0,830.0,2100.0,1465.0
SATLUJ,1022,"SUTLEJ AT BRIDGE HARIKE, AMRITSAR, PUNJAB",PUNJAB,11.0,34.0,22.5,4.1,7.0,5.55,7.3,8.1,7.699999999999999,261.0,500.0,380.5,2.0,6.0,4.0,0.8,1.5,1.15,1100.0,22000.0,11550.0,2200.0,28000.0,15100.0
SATLUJ,2915,"100 MT. D/S OF PACL, NANGAL, PUNJAB",PUNJAB,18.0,30.0,24.0,7.4,8.3,7.85,7.4,8.2,7.8,262.0,386.0,324.0,1.0,1.0,1.0,0.5,2.19,1.345,49.0,180.0,114.5,210.0,490.0,350.0
GANGA,1491,BHAGIRATHI AT GANGOTARI,UTTARAKHAND,,,,8.8,8.8,8.8,7.1,7.1,7.1,110.0,110.0,110.0,0.0,0.0,0.0,0.55,0.55,0.55,7.0,7.0,7.0,170.0,170.0,170.0
GANGA,1485,MANDAKINI B/C ALAKLNADA AT RUDRAPRAYAG,UTTARAKHAND,15.0,19.0,17.0,9.0,9.6,9.3,7.0,8.0,7.5,100.0,100.0,100.0,0.0,1.0,0.5,0.3,0.3,0.3,450.0,450.0,450.0,2.0,4900.0,2451.0
GANGA,1484,"ALAKNANDA B/C MANDAKINI AT
RUDRA PRAYAG",UTTARAKHAND,15.0,19.0,17.0,8.8,9.4,9.1,7.1,7.9,7.5,151.0,151.0,151.0,0.0,1.0,0.5,0.1,0.3,0.2,2300.0,2300.0,2300.0,2.0,7000.0,3501.0
GANGA,1486,ALAKNANDA A/C MANDAKINI AT RUDRAPRAYAG,UTTARAKHAND,15.0,18.0,16.5,8.6,9.8,9.2,7.2,8.1,7.65,145.0,145.0,145.0,1.0,1.0,1.0,,,,780.0,780.0,780.0,2.0,24000.0,12001.0
GANGA,1488,"BHAGIRATHI B/C
WITH ALAKNANDA AT DEVPRAYAG",UTTARAKHAND,16.0,18.0,17.0,8.2,9.6,8.899999999999999,7.2,8.2,7.699999999999999,154.0,154.0,154.0,0.0,1.0,0.5,0.2,0.2,0.2,36.0,36.0,36.0,2.0,630.0,316.0
GANGA,1487,ALAKNANDA B/C TO BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,16.0,19.0,17.5,8.6,9.4,9.0,7.2,8.1,7.65,145.0,145.0,145.0,0.0,1.0,0.5,0.3,0.3,0.3,780.0,780.0,780.0,2.0,24000.0,12001.0
GANGA,1489,ALAKNANDA A/C WITH BHAGIRATHI AT DEVPRAYAG,UTTARAKHAND,16.0,19.0,17.5,9.0,9.6,9.3,7.2,8.0,7.6,152.0,152.0,152.0,0.0,1.0,0.5,0.2,0.2,0.2,490.0,490.0,490.0,2.0,2400.0,1201.0
GANGA,20048,SWARG-ASHRAM -1,UTTARAKHAND,,,,,,,7.3,7.6,7.449999999999999,,,,8.0,12.0,10.0,,,,,,,,,
GANGA,1060,GANGA AT RISHIKESH U/S,UTTARAKHAND,16.0,22.0,19.0,9.6,10.4,10.0,7.3,7.8,7.55,,,,1.0,1.0,1.0,,,,,,,26.0,70.0,48.0
GANGA,20049,LAKKAR GHAT- OXIDATION PONDS,UTTARAKHAND,,,,,,,7.7,7.9,7.800000000000001,,,,30.0,36.0,33.0,,,,,,,,,
GANGA,10147,RIVER GANGA D/S RISHIKESH,UTTARAKHAND,16.0,21.0,18.5,9.2,9.8,9.5,7.4,7.9,7.65,,,,1.0,1.0,1.0,,,,,,,40.0,110.0,75.0
GANGA,2725,"GANGA AT A/C OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S
RAIWALA, DEHRADUN",UTTARAKHAND,16.0,22.0,19.0,8.4,9.4,8.9,7.5,7.9,7.7,,,,1.0,1.2,1.1,,,,,,,110.0,350.0,230.0
GANGA,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,16.0,21.0,18.5,8.8,10.0,9.4,7.4,8.4,7.9,,,,1.0,1.0,1.0,,,,,,,60.0,170.0,115.0
GANGA,1061,GANGA AT HARIDWAR D/S,UTTARAKHAND,16.0,21.0,18.5,8.6,10.6,9.6,7.7,8.3,8.0,,,,1.0,1.2,1.1,,,,,,,220.0,350.0,285.0
GANGA,20050,JAGJITPUR,UTTARAKHAND,,,,,,,7.2,8.2,7.699999999999999,,,,8.8,12.0,10.4,,,,,,,,,
GANGA,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,16.0,20.0,18.0,8.2,9.6,8.899999999999999,7.6,8.3,7.95,,,,1.0,1.0,1.0,,,,,,,110.0,220.0,165.0
GANGA,10150,"MADHYA GANGA BARRAGE, BIJNORE",UTTAR PRADESH,,,,8.6,9.3,8.95,7.1,7.6,7.35,80.0,192.0,136.0,0.9,1.9,1.4,,,,,,,,,
GANGA,1062,GANGA AT GARHMUKTESHWAR,UTTAR PRADESH,18.0,27.0,22.5,7.1,9.1,8.1,6.8,7.8,7.3,180.0,257.0,218.5,2.1,3.2,2.6500000000000004,0.5,0.62,0.56,220.0,420.0,320.0,410.0,630.0,520.0
GANGA,10149,GHARMUKTESHWAR,UTTAR PRADESH,18.0,34.0,26.0,7.4,9.4,8.4,7.0,7.5,7.25,160.0,259.0,209.5,2.0,3.0,2.5,0.5,0.6,0.55,110.0,310.0,210.0,370.0,550.0,460.0
GANGA,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,16.0,25.0,20.5,7.2,9.8,8.5,7.1,7.5,7.3,230.0,242.0,236.0,1.6,2.8,2.2,0.54,0.64,0.5900000000000001,220.0,350.0,285.0,410.0,550.0,480.0
GANGA,2489,"GANGA D/S, ANOOPSHAHAR",UTTAR PRADESH,18.0,25.0,21.5,7.0,10.3,8.65,7.3,7.6,7.449999999999999,230.0,244.0,237.0,1.4,3.0,2.2,0.42,0.56,0.49,210.0,310.0,260.0,410.0,550.0,480.0
GANGA,1145,GANGA AT NARORA (BULANDSAHAR),UTTAR PRADESH,2.0,24.0,13.0,7.0,10.2,8.6,7.2,7.6,7.4,224.0,240.0,232.0,1.6,2.9,2.25,0.45,0.72,0.585,210.0,410.0,310.0,350.0,650.0,500.0
GANGA,2490,"GANGA AT KACHHLA GHAT, ALIGARH",UTTAR PRADESH,16.0,25.0,20.5,7.1,10.3,8.7,7.0,7.6,7.3,230.0,238.0,234.0,1.4,3.1,2.25,0.44,0.58,0.51,150.0,270.0,210.0,350.0,550.0,450.0
GANGA,10151,FARRUKABAD,UTTAR PRADESH,19.0,33.0,26.0,6.5,10.4,8.45,7.6,8.4,8.0,185.0,309.0,247.0,2.2,2.7,2.45,,,,1300.0,2100.0,1700.0,2200.0,3100.0,2650.0
GANGA,1063,"GANGA AT
KANNAUJ U/S (RAJGHAT)",UTTAR PRADESH,14.0,33.0,23.5,6.0,11.6,8.8,7.6,8.7,8.149999999999999,218.0,447.0,332.5,2.9,4.6,3.75,,,,2000.0,3300.0,2650.0,3300.0,4600.0,3950.0
GANGA,1066,GANGA AT KANNAUJ D/S,UTTAR PRADESH,14.0,33.0,23.5,5.8,11.2,8.5,7.6,8.8,8.2,209.0,503.0,356.0,3.3,5.0,4.15,,,,2100.0,3400.0,2750.0,4000.0,5600.0,4800.0
GANGA,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,15.0,32.0,23.5,6.7,11.6,9.15,7.8,8.7,8.25,202.0,413.0,307.5,2.8,3.8,3.3,,,,2000.0,3100.0,2550.0,3500.0,5200.0,4350.0
GANGA,1067,GANGA AT KANPUR U/S (RANIGHAT),UTTAR PRADESH,15.0,32.0,23.5,6.0,11.6,8.8,7.7,8.6,8.15,216.0,434.0,325.0,3.1,4.2,3.65,,,,2200.0,3400.0,2800.0,4000.0,5800.0,4900.0
GANGA,10154,BATHING GHAT (BHARAOGHAT),UTTAR PRADESH,15.0,32.0,23.5,6.4,11.5,8.95,7.7,8.6,8.15,208.0,428.0,318.0,3.0,4.0,3.5,,,,2100.0,3300.0,2700.0,3800.0,5600.0,4700.0
GANGA,10155,D/S SHUKLAGANJ,UTTAR PRADESH,15.0,32.0,23.5,5.7,11.3,8.5,7.7,8.5,8.1,220.0,442.0,331.0,3.4,4.8,4.1,,,,2700.0,4300.0,3500.0,4600.0,6300.0,5450.0
GANGA,1068,GANGA AT KANPUR D/S (JAJMAU PUMPING STATION),UTTAR PRADESH,15.0,32.0,23.5,2.8,10.3,6.550000000000001,7.5,8.4,7.95,242.0,548.0,395.0,4.2,8.5,6.35,,,,22000.0,58000.0,40000.0,28000.0,110000.0,69000.0
GANGA,10157,"BATHING GHAT, JAJMAU BRIDGE",UTTAR PRADESH,15.0,32.0,23.5,4.5,10.8,7.65,7.6,8.5,8.05,224.0,476.0,350.0,3.6,6.8,5.2,,,,4700.0,13000.0,8850.0,7000.0,21000.0,14000.0
GANGA,1147,GANGA AT DALMAU (RAI BAREILLY),UTTAR PRADESH,17.0,26.0,21.5,7.9,10.0,8.95,7.7,8.1,7.9,183.0,451.0,317.0,3.5,4.5,4.0,0.76,0.96,0.86,4700.0,6100.0,5400.0,6800.0,8600.0,7700.0
GANGA,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,17.0,26.0,21.5,8.0,10.0,9.0,7.7,8.0,7.85,181.0,442.0,311.5,3.2,4.4,3.8,0.74,0.92,0.8300000000000001,4700.0,5900.0,5300.0,7000.0,8300.0,7650.0
GANGA,1046,GANGA AT ALLAHABAD (RASOOLABAD),UTTAR PRADESH,18.0,31.0,24.5,7.5,10.3,8.9,7.7,8.5,8.1,189.0,293.0,241.0,2.6,4.8,3.7,1.37,1.75,1.56,2300.0,17000.0,9650.0,7900.0,32000.0,19950.0
GANGA,2487,"GANGA AT KADAGHAT, ALLAHABAD",UTTAR PRADESH,18.4,33.0,25.7,7.4,9.9,8.65,6.1,8.6,7.35,186.0,282.0,234.0,2.9,4.9,3.9,1.57,1.79,1.6800000000000002,3100.0,17000.0,10050.0,8400.0,34000.0,21200.0
GANGA,1049,GANGA AT ALLAHABAD D/S (SANGAM),UTTAR PRADESH,18.5,32.0,25.25,7.3,9.8,8.55,7.5,8.4,7.95,204.0,383.0,293.5,2.7,4.6,3.65,1.58,1.97,1.775,2400.0,21000.0,11700.0,8400.0,33000.0,20700.0
GANGA,10158,"RIVER GANGA A/C TAMSA, SIRSA, SON BARSA",UTTAR PRADESH,19.0,33.0,26.0,7.5,9.5,8.5,7.6,8.7,8.149999999999999,221.0,332.0,276.5,2.6,3.8,3.2,1.3,1.86,1.58,2300.0,11000.0,6650.0,7000.0,22000.0,14500.0
GANGA,2485,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,19.0,27.0,23.0,6.6,9.3,7.95,8.0,8.4,8.2,264.0,587.0,425.5,2.0,3.9,2.95,0.01,1.6,0.805,800.0,1400.0,1100.0,1400.0,3500.0,2450.0
GANGA,2486,"GANGA D/S, MIRZAPUR",UTTAR PRADESH,19.0,27.0,23.0,6.3,8.9,7.6,7.8,8.4,8.1,266.0,598.0,432.0,2.4,3.9,3.15,0.01,1.8,0.905,1700.0,13000.0,7350.0,2800.0,27000.0,14900.0
GANGA,10153,RIVER GANGA AT CHUNAR,UTTAR PRADESH,20.0,27.0,23.5,6.1,9.3,7.7,7.8,8.5,8.15,265.0,596.0,430.5,3.0,4.2,3.6,0.01,1.27,0.64,1100.0,8000.0,4550.0,2100.0,17000.0,9550.0
GANGA,1070,"GANGA AT VARANASI U-S
(ASSIGHAT)",UTTAR PRADESH,22.0,29.0,25.5,7.4,9.2,8.3,8.2,8.4,8.3,345.0,488.0,416.5,2.5,3.2,2.85,0.1,0.32,0.21,500.0,2200.0,1350.0,1100.0,3400.0,2250.0
GANGA,1071,GANGA AT VARANASI D-S (MALVIYA BRIDGE),UTTAR PRADESH,22.0,29.0,25.5,6.1,7.8,6.949999999999999,8.1,8.3,8.2,366.0,588.0,477.0,4.5,5.8,5.15,0.22,0.45,0.335,22000.0,43000.0,32500.0,34000.0,63000.0,48500.0
GANGA,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",UTTAR PRADESH,22.5,29.5,26.0,7.2,8.9,8.05,8.2,8.5,8.35,350.0,500.0,425.0,3.0,4.0,3.5,0.18,0.33,0.255,13000.0,22000.0,17500.0,21000.0,34000.0,27500.0
GANGA,10156,"BATHING GHAT, GOLAGHAT",UTTAR PRADESH,15.0,32.0,23.5,5.5,11.0,8.25,7.7,8.5,8.1,214.0,451.0,332.5,3.3,5.6,4.449999999999999,,,,3100.0,4600.0,3850.0,4300.0,7000.0,5650.0
GANGA,1073,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,22.5,29.5,26.0,6.5,8.2,7.35,8.2,8.3,8.25,354.0,576.0,465.0,4.0,5.0,4.5,0.2,0.42,0.31,17000.0,33000.0,25000.0,31000.0,49000.0,40000.0
GANGA,1074,GANGA AT BUXAR,BIHAR,16.0,34.0,25.0,7.3,10.1,8.7,7.0,8.2,7.6,239.0,622.0,430.5,1.5,2.3,1.9,0.11,0.74,0.425,2600.0,21000.0,11800.0,6300.0,29000.0,17650.0
GANGA,10113,RIVER GANGA AT U/S JAIL GHAT,BIHAR,16.0,35.0,25.5,7.0,10.0,8.5,7.2,8.3,7.75,241.0,581.0,411.0,1.7,2.7,2.2,0.1,0.68,0.39,2600.0,21000.0,11800.0,6300.0,29000.0,17650.0
GANGA,2551,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,16.0,35.0,25.5,6.8,9.6,8.2,7.4,8.2,7.8,234.0,572.0,403.0,1.7,2.8,2.25,0.06,0.98,0.52,2600.0,21000.0,11800.0,6300.0,35000.0,20650.0
GANGA,3113,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,14.0,33.0,23.5,7.0,9.6,8.3,7.1,8.2,7.649999999999999,227.0,612.0,419.5,1.7,2.6,2.15,0.16,0.63,0.395,2600.0,11000.0,6800.0,5800.0,22000.0,13900.0
