RIVER,CODE,LOCATION,STATE,T_MIN,T_MAX,T_AVG,DO_MIN,DO_MAX,DO_AVG,PH_MIN,PH_MAX,PH_AVG,COND_MIN,COND_MAX,COND_AVG,BOD_MIN,BOD_MAX,BOD_AVG,N_MIN,N_MAX,N_AVG,FC_MIN,FC_MAX,FC_AVG,TC_MIN,TC_MAX,TC_AVG
SATLUJ,1381,"SATLUJ AT D/S EAST BASIN, PUNJAB",PUNJAB,16.0,32.0,24.8,3.2,5.9,4.7,6.8,7.2,7.1,32.0,870.0,528.0,3.8,8.0,5.5,3.2,4.66,4.0,1800.0,22000.0,7100.0,4600.0,50000.0,16125.0
SATLUJ,1691,"SATLUJ AT U/S HUSSANIWALA - H/W FEROZEPUR, PUNJAB",PUNJAB,25.0,25.0,25.0,6.9,7.6,7.2,6.7,8.0,7.3,182.0,332.0,267.0,0.5,2.4,1.7,2.6,3.2,3.0,40.0,50.0,47.0,300.0,500.0,400.0
SATLUJ,1692,"SATLUJ AT D/S HUSSANIWALA- H/W FEROZEPUR, PUNJAB",PUNJAB,20.0,25.0,22.5,7.0,7.8,7.2,6.8,7.9,7.3,184.0,353.0,276.0,0.7,2.6,1.9,2.6,4.56,3.0,50.0,100.0,67.0,400.0,500.0,433.0
SATLUJ,1022,"SATLUJ AT BRIDGE HARIKE, AMRITSAR, PUNJAB",PUNJAB,26.0,32.0,28.7,5.2,6.8,6.0,7.1,7.9,7.4,32.0,370.0,254.0,2.0,3.4,2.7,2.8,5.02,4.0,130.0,1100.0,595.0,700.0,2300.0,1400.0
BEAS,1001,"BEAS AT U/S MANALI, H.P.",HIMACHAL PRADESH,1.0,13.0,6.5,8.2,9.9,9.3,7.6,8.3,8.0,46.0,104.0,81.0,0.1,0.6,0.2,0.176,1.32,1.0,17.0,94.0,38.0,34.0,350.0,125.0
BEAS,1002,"BEAS AT D/S KULU, H.P.",HIMACHAL PRADESH,1.0,16.0,9.2,8.2,9.6,9.0,7.0,8.5,7.9,54.0,119.0,92.0,0.1,0.4,0.3,0.342,0.98,1.0,23.0,140.0,80.0,170.0,540.0,324.0
BEAS,1003,"BEAS AT D/S AUT, H.P.",HIMACHAL PRADESH,2.0,15.0,10.2,0.9,9.8,8.4,7.0,8.4,7.9,42.0,118.0,82.0,0.1,1.0,0.3,0.283,0.92,1.0,23.0,79.0,43.0,130.0,280.0,178.0
BEAS,1004,"BEAS AT U/S PANDON DAM, H.P.",HIMACHAL PRADESH,7.0,18.0,12.9,0.3,10.5,8.6,7.4,8.2,7.8,57.0,119.0,84.0,0.1,0.9,0.3,0.396,3.2,1.0,33.0,170.0,70.0,79.0,920.0,250.0
BEAS,1005,"BEAS AT EXIT OF TUNNEL DEHAL POWER HOUSE, H.P.",HIMACHAL PRADESH,5.0,26.0,13.8,8.9,12.1,9.8,7.4,8.5,8.0,64.0,189.0,104.0,0.1,0.3,0.2,0.372,2.45,1.0,21.0,63.0,39.0,70.0,280.0,135.0
BEAS,1550,"BEAS AT U/S MANDI, H.P",HIMACHAL PRADESH,7.0,20.0,15.3,7.5,10.8,8.9,7.5,8.5,8.1,76.0,157.0,111.0,0.1,0.9,0.3,0.667,3.7,1.0,27.0,79.0,63.0,110.0,280.0,218.0
BEAS,1006,"BEAS AT D/S MANDI, H.P.",HIMACHAL PRADESH,8.0,21.0,16.2,6.9,11.7,9.0,7.5,8.7,8.1,99.0,204.0,145.0,0.2,1.4,0.5,0.676,3.02,2.0,79.0,2400.0,318.0,170.0,2400.0,643.0
BEAS,2604,BEAS AT D/S JAISINGHPUR,HIMACHAL PRADESH,9.0,22.0,16.7,6.7,8.3,7.5,7.5,8.8,8.4,81.0,472.0,265.0,0.0,1.4,0.7,0.68,1.02,1.0,,,,,,
BEAS,1007,"BEAS AT D/S ALAMPUR, H.P.",HIMACHAL PRADESH,10.0,21.0,16.7,6.5,8.1,7.4,6.0,9.0,8.2,100.0,429.0,233.0,0.3,1.2,0.6,0.69,3.6,2.0,,,,,,
BEAS,1008,"BEAS AT D/S DEHRAGOPIPUR, H.P.",HIMACHAL PRADESH,14.5,21.0,18.3,5.5,9.8,7.9,7.4,8.8,8.3,99.0,419.0,252.0,0.3,6.0,1.3,0.63,5.6,4.0,,,,,,
BEAS,1009,"BEAS AT D/S PONG DAM, H.P.",HIMACHAL PRADESH,14.5,24.0,18.7,4.5,9.5,7.3,7.5,8.9,8.3,164.0,278.0,203.0,0.2,1.4,0.6,0.4,0.96,1.0,,,,,,
BEAS,1693,"BEAS AT TALWARA H/W, PUNJAB",PUNJAB,10.0,29.0,20.5,7.2,8.0,7.6,7.0,7.3,7.2,29.0,210.0,154.0,0.3,0.4,0.4,1.4,1.5,1.0,11.0,120.0,40.0,28.0,500.0,153.0
BEAS,1694,"BEAS AT U/S PATHANKOT, PUNJAB",PUNJAB,10.0,29.0,19.0,7.3,7.8,7.5,7.4,7.7,7.6,29.0,273.0,188.0,0.3,1.4,1.1,2.6,3.2,3.0,110.0,140.0,123.0,350.0,500.0,435.0
BEAS,1695,"BEAS AT D/S PATHANKOT,PUNJAB",PUNJAB,10.0,29.0,19.3,6.8,7.5,7.2,7.1,7.4,7.2,29.0,258.0,187.0,0.4,0.7,0.6,2.8,3.46,3.0,130.0,180.0,148.0,430.0,700.0,523.0
BEAS,1010,"BEAS AT MIRTHAL BRIDGE, GURDASPUR, PUNJAB",PUNJAB,9.0,29.0,16.4,7.2,10.5,8.5,7.2,8.1,7.6,57.0,255.0,139.0,0.1,0.9,0.4,3.2,3.52,3.0,33.0,170.0,76.0,79.0,920.0,325.0
BEAS,1294,"BEAS AT 1KM.D/S OF EFFL. DISH. POINT AT MUKERIAN ,PUNJAB",PUNJAB,10.0,29.0,21.5,7.0,7.5,7.3,7.4,7.5,7.5,255.0,270.0,264.0,1.2,1.8,1.6,3.2,3.29,3.0,180.0,700.0,428.0,430.0,1100.0,773.0
BEAS,1011,"BEAS AT G.T.ROAD UNDER BDG. NEAR KAPURTHALA, PUNJAB",PUNJAB,10.0,29.0,21.0,7.3,7.6,7.43,7.1,7.5,7.4,205.0,254.0,236.0,0.2,1.0,0.7,3.4,4.8,4.0,110.0,600.0,305.0,350.0,1100.0,713.0
BEAS,1696,"BEAS AT U/S GOINDWAL, PUNJAB",PUNJAB,10.0,29.0,20.8,7.2,7.8,7.5,7.0,7.4,7.2,212.0,258.0,236.0,0.6,0.9,0.7,3.2,3.3,3.0,180.0,700.0,333.0,460.0,1200.0,775.0
BEAS,1012,BEAS AT 100M D/S INDUST. DISCH. GOINDWAL PUNJAB,PUNJAB,10.0,29.0,21.5,7.2,7.7,7.4,7.1,7.4,7.3,221.0,251.0,238.0,0.6,0.9,0.7,3.8,3.93,4.0,130.0,500.0,273.0,490.0,1100.0,673.0
BEAS,1697,"BEAS AT HARIKE, PUNJAB",PUNJAB,10.0,32.0,21.8,7.2,7.8,7.5,7.2,7.5,7.3,210.0,264.0,235.0,0.4,1.2,0.8,3.0,3.01,3.0,100.0,140.0,120.0,300.0,500.0,413.0
BEAS,2601,BEAS AT D/S MANALI,HIMACHAL PRADESH,1.0,13.0,7.5,8.1,9.9,9.2,7.5,8.5,8.0,63.0,95.0,81.0,0.0,0.8,0.3,0.128,1.2,1.0,17.0,94.0,56.0,63.0,350.0,189.0
BEAS,2602,BEAS AT U/S KULLU,HIMACHAL PRADESH,2.0,15.0,9.6,8.1,9.7,9.1,7.1,8.3,7.9,53.0,111.0,86.0,0.0,0.4,0.2,0.202,1.45,1.0,31.0,94.0,55.0,94.0,280.0,216.0
BEAS,2603,BEAS AT D/S PANDOH DAM,HIMACHAL PRADESH,8.0,21.0,14.2,7.2,11.0,9.1,7.0,8.5,7.8,75.0,132.0,102.0,0.0,0.7,0.3,0.327,1.2,1.0,34.0,280.0,80.0,140.0,1600.0,343.0
BRAHMAPUTRA,1260,"BRAHAMPUTRA AT KHERGHAT (AFTER CONFL. WITH DIBANG & DIHANG),ASSAM",ASSAM,18.0,26.0,22.1,5.2,10.0,8.2,6.8,8.4,7.3,103.0,247.0,163.0,0.9,2.6,1.6,0.1,1.09,1.0,360.0,1500.0,783.0,360.0,4400.0,1621.0
BRAHMAPUTRA,1030,"BRAHAMPUTRA AT DIBRUGARH, ASSAM",ASSAM,19.0,30.0,22.9,6.1,10.2,7.9,6.8,7.7,7.3,20.0,240.0,136.0,1.2,3.6,2.1,0.2,1.33,1.02,360.0,1500.0,890.0,360.0,9300.0,2269.0
BRAHMAPUTRA,1262,"BRAHAMPUTRA AT NIMATIGHAT, ASSAM",ASSAM,18.0,27.0,22.9,5.6,7.9,7.2,6.6,7.5,7.1,108.0,350.0,172.0,0.7,2.4,1.7,0.25,2.33,1.95,360.0,360.0,360.0,360.0,2800.0,1270.0
BRAHMAPUTRA,1526,"BRAHMPUTRA RIVER AT DHENUKHAPAHAR, ASSAM",ASSAM,17.0,29.0,23.9,7.1,8.9,7.7,6.5,8.5,7.2,93.0,317.0,201.0,1.4,4.1,2.3,0.23,2.06,1.0,,,,45.0,45.0,45.0
BRAHMAPUTRA,1031,"BRAHAMPUTRA AT PANDU, ASSAM",ASSAM,16.0,30.0,23.6,6.8,9.5,8.2,6.8,8.2,7.3,142.0,290.0,191.0,0.6,2.2,1.4,0.2,1.09,1.0,300.0,730.0,523.0,300.0,2000.0,1154.0
BRAHMAPUTRA,1299,"BRAHAMPUTRA AT JOGIJHOGA NEAR BRIDGE, ASSAM",ASSAM,19.0,31.0,26.6,4.6,7.2,6.1,6.0,7.9,7.3,135.0,322.0,180.0,0.7,2.4,1.5,0.18,1.56,1.03,360.0,1500.0,645.0,360.0,4300.0,1336.0
BRAHMAPUTRA,2069,"BRAHMPUTRA RIVER NEAR WATER INTAKE POINT AT KACHARIGHAT, PANBAZAR, GUWAHATI, ASSAM",ASSAM,20.0,29.0,25.3,6.2,7.8,7.2,6.8,7.8,7.4,128.0,203.0,161.0,1.0,2.8,1.9,0.21,2.3,2.02,300.0,910.0,575.0,730.0,24000.0,7083.0
BRAHMAPUTRA,2064,"BRAHMAPUTRA RIVER AT CHANDRAPUR, GUWAHATI",ASSAM,20.0,30.0,25.5,6.4,8.2,7.3,7.2,7.5,7.4,122.0,502.0,334.0,1.1,1.9,1.5,0.1,2.06,1.95,360.0,1100.0,730.0,730.0,3600.0,1733.0
BRAHMAPUTRA,2067,"BRAHMPUTRA RIVER AT SUALKUCHI, DIST. KAMRUP, ASSAM",ASSAM,22.0,31.0,26.8,5.6,10.3,8.3,6.9,8.4,7.6,148.0,275.0,196.0,1.1,1.9,1.4,0.21,0.96,0.58,1500.0,1500.0,1500.0,730.0,4300.0,2043.0
BRAHMAPUTRA,2066,BRAHMAPUTRA RIVER AT DHUBRI,ASSAM,20.0,30.0,26.5,5.1,7.0,6.2,6.7,7.5,7.1,83.0,176.0,134.0,0.8,1.4,1.2,0.14,0.56,0.41,730.0,2800.0,1765.0,300.0,4300.0,2025.0
CAUVERY,1198,"CAUVERY AT NAPOKULU BDG (D/S), KARNATAKA",KARNATAKA,22.0,28.0,24.2,6.2,8.2,6.9,6.2,8.3,7.1,35.0,104.0,60.0,1.0,1.0,1.0,0.0,0.07,0.05,20.0,260.0,117.0,110.0,840.0,486.0
CAUVERY,1195,"CAUVERY AT KUSHAL NAGAR U/S (NEAR BAICHANAHALLI), KARNATAKA",KARNATAKA,22.0,30.0,25.5,6.4,8.8,7.2,6.3,8.1,7.4,50.0,119.0,93.0,1.0,1.0,1.0,0.07,0.2,0.12,78.0,380.0,205.0,310.0,1700.0,888.0
CAUVERY,33,"CAUVERY AT KRS DAM,BALAMURIKSHETRA,KARNATAKA",KARNATAKA,24.0,29.0,26.3,5.5,8.0,6.7,7.1,8.9,8.1,80.0,359.0,236.0,1.0,2.0,1.5,0.15,0.49,0.28,110.0,580.0,299.0,470.0,2200.0,1193.0
CAUVERY,1386,"CAUVERY AT D/S OF KAREKUARA VILLAGE, KARNATAKA",KARNATAKA,24.0,28.0,26.4,6.4,7.8,7.0,7.3,8.8,8.2,82.0,362.0,247.0,1.0,2.0,1.3,0.16,0.5,0.32,140.0,630.0,305.0,580.0,2200.0,1249.0
CAUVERY,1171,"CAUVERY AT SRI RANGAPATTANNA,D/S OF ROAD BDG.,KARNATAKA",KARNATAKA,25.0,28.0,26.3,5.7,7.0,6.3,7.3,8.6,8.0,96.0,377.0,287.0,1.0,4.0,2.5,0.2,0.53,0.4,200.0,4900.0,1976.0,780.0,24000.0,8007.0
CAUVERY,34,"CAUVERY AT SATHYAGALAM BRIDGE, KARNATAKA",KARNATAKA,26.0,28.0,26.8,5.2,8.7,7.0,7.0,8.8,7.8,95.0,448.0,318.0,1.0,3.0,1.9,0.17,0.53,0.4,92.0,630.0,345.0,390.0,2800.0,1561.0
CAUVERY,2773,"CAUVERY AT BANNUR BRIDGE, KARNATAKA",KARNATAKA,25.0,30.0,27.1,4.4,8.7,6.7,7.1,8.8,7.8,90.0,530.0,313.0,1.0,3.0,1.8,0.33,0.6,0.46,92.0,700.0,345.0,390.0,2400.0,1408.0
CAUVERY,2774,"CAUVERY AT RANGANATHITTU, KARNATAKA",KARNATAKA,25.0,27.0,25.7,5.3,6.8,6.0,7.4,8.7,8.0,85.0,387.0,266.0,1.0,3.0,2.3,0.18,0.51,0.33,320.0,3900.0,1573.0,1300.0,14000.0,6350.0
CAUVERY,50,"CAUVERY AT METTUR, TAMIL NADU",TAMIL NADU,22.0,32.0,28.5,3.6,7.9,6.3,7.3,8.9,8.0,108.0,477.0,343.0,0.3,7.0,1.5,0.07,0.29,0.17,84.0,54000.0,7220.0,110.0,92000.0,11770.0
CAUVERY,1322,"CAUVERY AT 1KM. D/S OF BHAVANI RIVER CONFL., TAMILNADU",TAMIL NADU,23.0,29.0,27.0,3.8,9.0,5.9,7.6,8.9,8.2,155.0,551.0,389.0,0.3,3.0,0.8,0.04,0.6,0.2,84.0,35000.0,3273.0,110.0,54000.0,5138.0
CAUVERY,51,"CAUVERY AT PALLIPPALAYAM, TAMIL NADU",TAMIL NADU,26.0,33.0,28.7,2.0,13.6,8.4,7.4,8.3,8.0,110.0,2870.0,741.0,0.6,6.0,1.8,0.04,0.49,0.18,110.0,35000.0,3282.0,170.0,54000.0,5225.0
CAUVERY,1320,"CAUVERY AT ERODE NEAR CHIRAPALAYAM, TAMILNADU",TAMIL NADU,24.0,30.0,27.5,1.8,8.4,5.5,7.7,9.1,8.2,152.0,1640.0,676.0,0.3,8.5,1.8,0.03,0.8,0.19,170.0,54000.0,4975.0,220.0,92000.0,8413.0
CAUVERY,1323,"CAUVERY AT VELORE NEAR KATTIPALAYAM, TAMILNADU",TAMIL NADU,26.0,32.0,28.0,6.1,13.3,9.0,7.4,9.1,8.4,173.0,786.0,510.0,0.5,1.3,1.0,0.06,0.75,0.23,110.0,5400.0,842.0,210.0,9200.0,1424.0
CAUVERY,3015,"CAUVERY AT PUGALUR, KARUR, TAMILNADU",TAMIL NADU,27.0,32.0,28.5,2.8,10.4,6.6,7.8,9.4,8.6,150.0,1159.0,596.0,0.4,1.4,0.9,0.03,0.31,0.19,110.0,3500.0,479.0,170.0,9200.0,1062.0
CAUVERY,1324,"CAUVERY AT MOHANUR NEAR PATTAIPALAYAM, TAMILNADU",TAMIL NADU,16.0,31.0,26.7,6.5,13.4,8.4,7.3,9.3,8.3,165.0,886.0,507.0,0.5,1.7,1.2,0.02,1.17,0.27,94.0,5400.0,690.0,120.0,9200.0,1174.0
CAUVERY,1451,"CAUVERY AT THIRUMUKKUDAL-CONFL. PT.OF
R. AMRAVATI,TAMILNADU",TAMIL NADU,27.0,31.5,28.6,5.7,10.6,7.8,7.7,9.2,8.4,160.0,675.0,511.0,0.1,2.7,0.9,0.04,0.4,0.23,110.0,490.0,203.0,220.0,790.0,328.0
CAUVERY,31,"CAUVERY AT MUSIRI, TAMIL NADU",TAMIL NADU,25.0,32.0,29.0,6.1,10.2,8.1,7.3,8.7,8.2,300.0,937.0,579.0,0.2,1.8,1.0,0.09,1.14,0.25,110.0,13000.0,2271.0,210.0,35000.0,4160.0
CAUVERY,3016,"CAUVERY AT PETTAIVAITHALAI, TRICHY, TAMILNADU",TAMIL NADU,25.0,32.0,28.6,6.0,9.4,7.7,7.1,8.8,8.1,184.0,796.0,521.0,0.3,2.0,0.9,0.07,0.51,0.21,90.0,540000.0,50083.0,210.0,920000.0,85403.0
CAUVERY,1202,"CAUVERY AT TIRUCHIRAPPALLI U/S, TAMILNADU",TAMIL NADU,25.0,32.0,28.3,6.5,9.4,7.7,7.1,8.0,7.5,154.0,674.0,466.0,0.1,2.2,1.0,0.05,0.7,0.21,33.0,1400.0,344.0,140.0,3500.0,696.0
CAUVERY,1325,"CAUVERY AT TIRUCHIRAPPALLI D/S, TAMILNADU",TAMIL NADU,25.0,30.0,27.5,2.1,8.0,6.0,7.2,8.3,7.8,196.0,1115.0,601.0,0.2,4.2,1.9,0.02,0.98,0.23,25.0,240000.0,30508.0,79.0,540000.0,68359.0
CAUVERY,1203,"CAUVERY AT TRICHY,GRAND ANAICUT, TAMILNADU",TAMIL NADU,25.0,30.0,27.3,4.7,9.1,6.7,7.3,8.3,7.9,225.0,886.0,545.0,0.4,4.0,1.9,0.06,0.95,0.25,110.0,17000.0,3448.0,240.0,35000.0,5325.0
CAUVERY,1206,"CAUVERY AT THANJAVUR, TAMILNADU",TAMIL NADU,19.0,31.0,25.0,6.0,8.8,7.6,7.6,8.7,8.2,190.0,910.0,529.0,0.6,2.3,1.3,0.04,0.32,0.19,48.0,2400.0,590.0,140.0,3500.0,892.0
CAUVERY,3012,"CAUVERY AT KOMARAPALAYAM, NAMAKAL, TAMILNADU",TAMIL NADU,26.0,33.0,29.5,4.2,10.0,7.3,7.1,9.1,8.2,170.0,1078.0,517.0,0.8,3.6,1.6,0.03,0.94,0.27,90.0,24000.0,2803.0,220.0,35000.0,5232.0
CAUVERY,3013,"CAUVERY AT URRACHIKOTTAI, ERODE, TAMILNADU",TAMIL NADU,25.0,31.0,27.0,4.4,10.3,7.1,7.0,8.7,7.4,64.0,447.0,189.0,0.4,3.7,1.5,0.08,0.58,0.21,0.0,730.0,179.0,220.0,2800.0,1145.0
CAUVERY,3014,"CAUVERY AT VAIRAPALAYAM, NAMAKAL, TAMILNADU",TAMIL NADU,27.0,33.0,29.4,5.8,11.8,7.7,7.1,8.8,8.1,132.0,937.0,476.0,0.1,2.1,1.0,0.03,0.31,0.16,80.0,24000.0,2375.0,200.0,54000.0,5221.0
CAUVERY,3017,"CAUVERY AT KUMBAKONAM, THANJAVUR, TAMILNADU",TAMIL NADU,20.0,28.0,24.3,7.3,8.9,8.2,7.6,8.6,8.0,220.0,594.0,375.0,0.9,3.0,1.8,0.04,0.94,0.24,48.0,4600.0,1287.0,130.0,7000.0,1965.0
CAUVERY,1326,"CAUVERY AT COLEROON, TAMILNADU",TAMIL NADU,26.0,35.0,27.8,5.4,8.9,7.5,7.6,8.9,8.3,176.0,50400.0,17218.0,0.2,7.8,1.3,0.06,0.27,0.18,4.0,3500.0,872.0,6.0,9200.0,1916.0
CAUVERY,1327,"CAUVERY AT PITCHAVARAM, TAMILNADU",TAMIL NADU,26.0,35.0,27.4,1.1,7.9,5.3,7.0,9.3,8.2,490.0,4730.0,1778.0,0.2,6.1,1.6,0.05,0.67,0.21,13.0,24000.0,4648.0,20.0,54000.0,7505.0
GANGA,1491,"BHAGIRATHI AT GANGOTRI, UTTAR PRADESH",UTTARAKHAND,3.3,7.0,5.2,8.3,8.8,8.6,8.4,8.5,8.5,126.0,126.0,126.0,,,,0.0,0.0,0.0,220.0,220.0,220.0,220.0,220.0,220.0
GANGA,1484,"ALKANANDA B/C MANDAKINI AT RUDRA PRAYAG, UTTAR PRADESH",UTTARAKHAND,11.3,19.0,15.4,7.4,10.6,8.7,7.4,8.4,8.1,124.0,124.0,124.0,0.2,1.0,0.7,0.0,0.0,0.0,790.0,790.0,790.0,1700.0,1700.0,1700.0
GANGA,1486,"ALKANANDA A/C MANDAKINI AT RUDRAPRAYAG, UTTAR PRADESH",UTTARAKHAND,11.3,19.0,16.0,7.6,10.0,8.6,7.5,8.7,8.1,183.0,183.0,183.0,0.8,2.0,1.4,0.0,0.0,0.0,78.0,78.0,78.0,230.0,230.0,230.0
GANGA,1488,"BHAGIRATHI B/C WITH ALAKNANDA AT DEVPRAYAG, U.P",UTTARAKHAND,14.0,20.0,17.1,7.4,11.2,9.0,7.8,8.6,8.2,170.0,170.0,170.0,0.4,1.8,1.2,0.0,0.0,0.0,40.0,40.0,40.0,140.0,140.0,140.0
GANGA,1489,"ALKANANDA A/C WITH BHAGIRATHI AT DEVPRAYAG, UTTAR PRADESH",UTTARAKHAND,13.2,20.0,16.8,7.6,10.0,8.6,7.9,8.5,8.3,151.0,151.0,151.0,1.2,2.0,1.6,0.0,0.0,0.0,45.0,45.0,45.0,330.0,330.0,330.0
GANGA,1060,"GANGA AT RISHIKESH U/S, U.P",UTTARAKHAND,10.6,21.0,16.8,7.4,9.2,8.6,7.3,8.2,7.9,,,,0.8,2.4,1.5,0.0,0.0,0.0,,,,14.0,110.0,32.0
GANGA,2725,GANGA RIVER AFTER CONFLUENCE OF RIVER SONG NEAR SATYANARAYAN TEMPLE D/S RAIWALA,UTTARAKHAND,13.0,24.0,20.0,5.4,8.0,6.7,7.4,8.2,7.9,,,,2.0,13.0,5.5,0.0,0.0,0.0,,,,300.0,1600.0,1283.0
GANGA,1061,"GANGA AT HARIDWAR D/S, U.P",UTTARAKHAND,19.0,19.0,19.0,5.6,7.8,6.5,7.5,8.3,7.8,,,,2.2,7.8,5.2,0.0,0.0,0.0,,,,500.0,1600.0,1245.0
GANGA,2727,UPPER GANGA RIVER D/S ROORKEE,UTTARAKHAND,15.0,15.0,15.0,7.2,8.8,7.9,7.8,8.3,8.1,,,,1.2,3.0,2.5,0.0,0.0,0.0,,,,110.0,500.0,235.0
GANGA,1062,"GANGA AT GARHMUKTESHWAR, U.P",UTTAR PRADESH,15.0,27.0,21.9,7.0,11.2,9.0,6.8,7.8,7.4,190.0,480.0,273.0,2.2,5.2,2.9,0.4,1.23,1.0,550.0,1400.0,767.0,920.0,2400.0,1402.0
GANGA,2488,"GANGA U/S, ANOOPSHAHAR",UTTAR PRADESH,,,,,,,7.0,7.5,7.4,171.0,330.0,241.0,1.1,3.6,2.6,0.0,0.0,0.0,,,,,,
